m_date,site_name,temp,ph,ec,do,탁도 (NTU),toc,tn,tp,clola-a
2018-10-28 17h,주암호,18.9,6.7,68,6.3,1.2,1.5,0.877,0.007,6.5
2018-10-28 18h,주암호,18.9,6.7,68,6.2,1.2,1.5,0.875,0.007,6.5
2018-10-28 19h,주암호,18.9,6.7,68,6.2,1.2,1.5,0.919,0.007,6.3
2018-10-28 20h,주암호,18.8,6.7,68,6.1,1.2,1.5,0.909,0.007,6
2018-10-28 21h,주암호,18.8,6.7,68,6.1,1.2,1.5,0.886,0.007,6
2018-10-28 22h,주암호,18.8,6.7,68,6.1,1.2,1.5,0.886,0.007,6
2018-10-28 23h,주암호,18.7,6.7,67,6.1,1.2,1.5,0.884,0.007,6.2
2018-10-29 00h,주암호,18.7,6.7,67,6.1,1.2,1.5,0.879,0.007,6.1
2018-10-29 01h,주암호,18.7,6.7,68,6.1,1.2,1.5,0.867,0.007,6.1
2018-10-29 02h,주암호,18.7,6.7,68,6.1,1.2,,0.879,0.007,6.1
2018-10-29 03h,주암호,18.7,6.7,68,6.1,1.2,,0.925,0.008,6.1
2018-10-29 04h,주암호,18.7,6.7,68,6.1,1.2,,0.856,0.008,6
2018-10-29 05h,주암호,18.7,6.7,68,6.1,1.2,,0.857,0.006,6
2018-10-29 06h,주암호,18.7,6.7,68,6.1,1.2,,0.851,0.006,6
2018-10-29 07h,주암호,18.7,6.7,68,6.1,1.1,,0.919,0.008,5.8
2018-10-29 08h,주암호,18.7,6.7,68,6,1.2,,0.879,0.008,5.8
2018-10-29 09h,주암호,18.7,6.7,68,6.1,1.1,,0.872,0.006,6
2018-10-29 10h,주암호,,,,,,,0.876,0.006,
2018-10-29 11h,주암호,,,,,,1.5,,,
2018-10-29 12h,주암호,18.8,6.7,68,6.1,1.2,1.6,0.866,0.007,6.6
2018-10-29 13h,주암호,18.8,6.7,68,6.3,1.2,1.5,0.855,0.006,7.1
2018-10-29 14h,주암호,18.8,6.7,68,6.4,1.3,1.5,0.828,0.005,7.1
2018-10-29 15h,주암호,18.7,6.7,68,6.3,1.3,1.4,0.816,0.005,6.4
2018-10-29 16h,주암호,18.7,6.7,68,6.2,1.3,1.5,0.821,0.004,5.8
2018-10-29 17h,주암호,18.6,6.7,68,6.2,1.3,1.6,0.832,0.004,5.4
2018-10-29 18h,주암호,18.6,6.7,68,6.1,1.3,1.6,0.839,0.004,5.3
2018-10-29 19h,주암호,18.6,6.7,68,6,1.3,1.6,0.835,0.004,5.2
2018-10-29 20h,주암호,18.6,6.7,68,6,1.2,1.6,0.835,0.003,4.9
2018-10-29 21h,주암호,18.6,6.6,68,5.9,1.3,1.6,0.818,0.003,4.7
2018-10-29 22h,주암호,18.6,6.7,68,5.9,1.2,1.6,0.83,0.003,4.9
2018-10-29 23h,주암호,18.5,6.7,68,5.9,1.2,1.6,0.836,0.003,4.7
2018-10-30 00h,주암호,18.5,6.7,68,5.9,1.2,1.6,0.848,0.003,4.9
2018-10-30 01h,주암호,18.5,6.7,68,5.9,1.2,1.6,0.836,0.003,4.9
2018-10-30 02h,주암호,18.5,6.7,68,5.9,1.3,1.6,0.824,0.004,4.9
2018-10-30 03h,주암호,18.5,6.7,68,5.9,1.3,1.6,0.892,0.005,4.8
2018-10-30 04h,주암호,18.5,6.7,68,5.9,1.3,1.6,0.827,0.005,4.9
2018-10-30 05h,주암호,18.4,6.7,68,5.9,1.2,1.6,0.821,0.003,5.1
2018-10-30 06h,주암호,18.5,6.7,68,5.9,1.2,1.6,0.82,0.003,4.9
2018-10-30 07h,주암호,18.4,6.7,68,5.9,1.2,1.6,0.861,0.004,4.9
2018-10-30 08h,주암호,18.4,6.7,68,5.9,1.2,1.5,0.806,0.004,5
2018-10-30 09h,주암호,18.5,6.7,68,5.9,1.3,1.6,0.815,,5
2018-10-30 10h,주암호,18.4,6.7,68,5.9,1.3,1.6,0.834,,5.1
2018-10-30 11h,주암호,18.6,6.7,68,5.9,1.2,1.6,0.812,,5.3
2018-10-30 12h,주암호,18.6,6.7,68,6.1,1.2,1.6,0.821,,5.7
2018-10-30 13h,주암호,18.6,6.7,68,6.4,1.2,1.6,0.819,,6.7
2018-10-30 14h,주암호,18.6,6.7,68,6.4,1.2,1.6,0.818,,7.2
2018-10-30 15h,주암호,18.5,6.7,68,6.5,1.3,1.6,0.82,,7.6
2018-10-30 16h,주암호,18.5,6.7,68,6.4,1.2,1.6,0.822,0.004,7.2
2018-10-30 17h,주암호,18.5,6.7,68,6.3,1.2,1.6,0.825,0.004,7.2
2018-10-30 18h,주암호,18.5,6.7,68,6.3,1.2,1.6,0.836,0.004,7
2018-10-30 19h,주암호,18.4,6.7,68,6.2,1.3,1.7,0.846,0.004,6.5
2018-10-30 20h,주암호,18.4,6.7,68,6,1.3,1.7,0.826,0.004,5.8
2018-10-30 21h,주암호,18.4,6.7,68,6,1.3,1.7,0.814,0.004,5.7
2018-10-30 22h,주암호,18.4,6.7,68,6,1.3,1.7,0.795,0.003,5.7
2018-10-30 23h,주암호,18.3,6.7,68,6,1.3,1.7,0.829,0.005,5.7
2018-10-31 00h,주암호,18.3,6.7,68,6,1.3,1.7,0.816,0.004,5.7
2018-10-31 01h,주암호,18.4,6.7,68,6,1.3,1.7,0.822,0.004,5.7
2018-10-31 02h,주암호,18.3,6.7,68,5.9,1.3,1.7,0.844,0.005,5.7
2018-10-31 03h,주암호,18.3,6.7,68,5.9,1.3,1.7,0.828,0.004,5.7
2018-10-31 04h,주암호,18.3,6.7,68,5.9,1.3,1.7,0.846,0.004,5.7
2018-10-31 05h,주암호,18.3,6.7,69,5.9,1.4,1.7,0.825,0.005,5.6
2018-10-31 06h,주암호,18.3,6.7,69,5.9,1.4,1.7,0.817,0.004,5.8
2018-10-31 07h,주암호,18.2,6.7,69,5.9,1.3,1.7,0.883,0.006,5.6
2018-10-31 08h,주암호,18.2,6.7,69,5.9,1.3,1.7,0.837,0.006,5.9
2018-10-31 09h,주암호,18.3,6.7,68,6,1.3,1.7,0.828,0.005,6.3
2018-10-31 10h,주암호,18.4,6.7,68,6.2,1.3,1.8,0.897,0.007,7.6
2018-10-31 11h,주암호,18.5,6.7,68,6.4,1.3,1.7,0.851,0.007,8.9
2018-10-31 12h,주암호,18.6,6.7,68,6.5,1.3,1.7,0.851,0.005,9.3
2018-10-31 13h,주암호,18.6,6.7,68,6.4,1.1,1.7,0.854,0.006,10
2018-10-31 14h,주암호,18.5,6.7,68,6.5,1.2,1.7,0.873,0.006,11.3
2018-10-31 15h,주암호,18.5,6.7,68,6.6,1.2,1.6,0.873,0.005,12
2018-10-31 16h,주암호,18.5,6.7,68,6.7,1.2,1.7,0.87,0.006,11.8
2018-10-31 17h,주암호,18.4,6.7,68,6.6,1.2,1.7,0.871,0.006,10.7
2018-10-31 18h,주암호,18.3,6.7,68,6.3,1.3,1.7,0.861,0.006,9.2
2018-10-31 19h,주암호,18.3,6.7,68,6.2,1.2,1.7,0.853,0.006,8.7
2018-10-31 20h,주암호,18.3,6.7,68,6.1,1.3,1.7,0.894,0.008,7.9
2018-10-31 21h,주암호,18.2,6.7,68,6,1.2,1.8,0.867,0.007,7.2
2018-10-31 22h,주암호,18.2,6.7,68,5.9,1.3,1.7,0.833,0.005,7
2018-10-31 23h,주암호,18.2,6.7,68,5.9,1.3,1.7,0.9,0.007,6.6
2018-11-01 00h,주암호,18.1,6.7,68,6,1.3,1.7,0.848,0.007,6.7
2018-11-01 01h,주암호,18.2,6.7,69,5.9,1.3,1.8,0.838,0.006,6.7
2018-11-01 02h,주암호,18.1,6.7,69,5.9,1.3,1.7,0.865,0.006,6.5
2018-11-01 03h,주암호,18.1,6.7,69,5.9,1.3,1.7,0.85,0.006,6.7
2018-11-01 04h,주암호,18.1,6.7,69,5.9,1.3,1.8,0.885,0.008,6.6
2018-11-01 05h,주암호,18.1,6.7,69,5.9,1.3,1.8,0.859,0.008,6.5
2018-11-01 06h,주암호,18.1,6.7,69,5.9,1.3,1.8,0.877,0.007,6.6
2018-11-01 07h,주암호,18,6.7,69,5.9,1.3,1.8,0.866,0.007,6.5
2018-11-01 08h,주암호,18.1,6.7,69,5.9,1.3,1.8,0.874,0.007,6.8
2018-11-01 09h,주암호,18,6.7,69,6,1.3,1.7,0.876,0.006,6.8
2018-11-01 10h,주암호,18.1,6.7,69,6.1,1.3,1.7,0.858,0.006,7.5
2018-11-01 11h,주암호,18.2,6.7,68,6.3,1.2,1.8,0.903,0.008,8.4
2018-11-01 12h,주암호,18.3,6.7,68,6.3,1.2,1.8,0.883,0.008,8.6
2018-11-01 13h,주암호,18.3,6.7,68,6.4,1.3,1.7,0.851,0.006,8.9
2018-11-01 14h,주암호,18.3,6.7,68,6.5,1.2,1.7,0.874,0.006,9.5
2018-11-01 15h,주암호,18.4,6.7,68,6.5,1.1,1.7,0.877,0.006,9.3
2018-11-01 16h,주암호,18.3,6.7,69,6.3,1.2,1.7,0.881,0.007,9.1
2018-11-01 17h,주암호,18.3,6.7,69,6.2,1.2,1.7,0.889,0.007,8.8
2018-11-01 18h,주암호,18.2,6.7,69,6.2,1.2,1.8,0.902,0.007,8.7
2018-11-01 19h,주암호,18.2,6.7,69,6.1,1.1,1.8,0.907,0.008,8.2
2018-11-01 20h,주암호,18.1,6.7,69,6.1,1.1,1.8,0.879,0.007,8.1
2018-11-01 21h,주암호,18.1,6.7,69,6,1.2,1.8,0.856,0.006,7.9
2018-11-01 22h,주암호,18.1,6.7,69,5.9,1.2,1.8,0.879,0.008,7.2
2018-11-01 23h,주암호,18,6.7,69,5.9,1.2,1.8,0.867,0.007,7
2018-11-02 00h,주암호,18,6.7,69,6,1.2,1.8,0.844,0.006,7.4
2018-11-02 01h,주암호,18,6.7,69,6,1.2,1.8,0.899,0.007,7.2
2018-11-02 02h,주암호,18,6.7,69,6,1.2,1.8,0.867,0.007,7.3
2018-11-02 03h,주암호,18,6.7,69,6,1.3,1.8,0.851,0.007,7.2
2018-11-02 04h,주암호,18,6.7,69,6,1.2,1.8,0.878,0.007,7
2018-11-02 05h,주암호,17.9,6.7,69,6,1.2,1.8,0.862,0.006,7.4
2018-11-02 06h,주암호,17.9,6.7,69,6,1.3,1.8,0.901,0.006,7
2018-11-02 07h,주암호,17.9,6.7,69,6,1.3,1.8,0.872,0.007,7.2
2018-11-02 08h,주암호,17.9,6.7,69,6,1.2,1.9,0.884,0.007,7.3
2018-11-02 09h,주암호,17.9,6.7,69,6,1.2,1.8,0.875,0.007,7.4
2018-11-02 10h,주암호,18,6.7,69,6.1,1.2,1.8,0.857,0.006,7.9
2018-11-02 11h,주암호,,,,,,1.8,0.906,0.007,
2018-11-02 12h,주암호,18.7,6.7,69,6.3,1.1,1.8,0.893,0.008,
2018-11-02 13h,주암호,18.9,6.7,69,6.4,1,1.8,0.842,0.007,
2018-11-02 14h,주암호,19,6.7,69,6.5,1.1,1.8,0.833,0.006,
2018-11-02 15h,주암호,18.9,6.7,69,6.6,1.2,1.7,0.847,0.004,8.8
2018-11-02 16h,주암호,18.6,6.8,69,6.9,1.4,1.8,0.845,0.004,10.8
2018-11-02 17h,주암호,18.5,6.8,69,6.9,1.3,1.8,0.837,0.005,10.2
2018-11-02 18h,주암호,18.4,6.8,69,6.9,1.2,1.8,0.841,0.005,8.9
2018-11-02 19h,주암호,18.3,6.8,69,6.9,1.2,1.8,0.834,0.005,7.8
2018-11-02 20h,주암호,18.2,6.7,69,6.7,1.2,1.8,0.836,0.004,7.8
2018-11-02 21h,주암호,18.1,6.7,69,6.7,1.2,1.9,0.89,0.005,7.4
2018-11-02 22h,주암호,18,6.7,69,6.5,1.2,,0.833,0.005,7.1
2018-11-02 23h,주암호,18,6.7,69,6.2,1.2,,0.825,0.004,6.8
2018-11-03 00h,주암호,18,6.7,69,6.2,1.2,,0.863,0.004,6.4
2018-11-03 01h,주암호,17.9,6.7,68,6.1,1.3,,0.814,0.004,6.4
2018-11-03 02h,주암호,18,6.7,69,6,1.3,,0.805,0.004,5.9
2018-11-03 03h,주암호,17.9,6.7,69,6,1.3,,0.852,0.004,5.2
2018-11-03 04h,주암호,17.9,6.7,69,6,1.3,,0.813,0.003,5.7
2018-11-03 05h,주암호,17.8,6.7,69,6,1.3,,0.843,ND,5.7
2018-11-03 06h,주암호,17.8,6.7,69,6,1.3,,0.821,0.003,5.7
2018-11-03 07h,주암호,17.9,6.7,69,6,1.3,,0.82,0.004,5.5
2018-11-03 08h,주암호,17.8,6.7,69,6,1.3,,0.832,0.004,5.5
2018-11-03 09h,주암호,17.8,6.7,69,6.1,1.3,1.8,0.828,0.003,5.9
2018-11-03 10h,주암호,17.9,6.7,69,6.2,1.2,1.9,0.858,ND,6.1
2018-11-03 11h,주암호,18,6.7,69,6.3,1.1,1.8,0.818,0.003,6.6
2018-11-03 12h,주암호,18.3,6.7,69,6.5,1,1.8,0.827,0.004,6.8
2018-11-03 13h,주암호,18.5,6.7,69,6.6,1.1,1.8,0.839,0.003,7
2018-11-03 14h,주암호,18.8,6.7,69,6.5,0.9,1.8,0.826,0.003,6.2
2018-11-03 15h,주암호,18.9,6.7,69,6.6,0.9,1.8,0.819,0.003,7.8
2018-11-03 16h,주암호,18.6,6.7,69,6.8,1.1,1.8,0.819,0.003,10.4
2018-11-03 17h,주암호,18.5,6.8,69,6.9,1,1.8,0.826,0.003,10.4
2018-11-03 18h,주암호,18.3,6.8,69,6.9,1.1,1.8,0.83,0.003,9.8
2018-11-03 19h,주암호,18.2,6.8,69,6.9,1.1,1.8,0.839,0.004,9.6
2018-11-03 20h,주암호,18.1,6.8,69,6.9,1.1,1.8,0.826,0.004,8.9
2018-11-03 21h,주암호,18,6.8,69,6.9,1.1,1.8,0.827,0.004,8.4
2018-11-03 22h,주암호,17.9,6.7,69,6.7,1.1,1.8,0.822,0.005,8.5
2018-11-03 23h,주암호,17.9,6.7,69,6.6,1.1,1.8,0.823,0.004,8.2
2018-11-04 00h,주암호,17.9,6.7,69,6.4,1.1,1.8,0.823,0.004,7.4
2018-11-04 01h,주암호,17.8,6.7,69,6.2,1.2,1.9,0.87,0.005,6.6
2018-11-04 02h,주암호,17.8,6.7,69,6.1,1.2,1.8,0.829,0.003,6.5
2018-11-04 03h,주암호,17.9,6.7,69,6.2,1.2,1.9,0.827,ND,6.5
2018-11-04 04h,주암호,17.8,6.7,69,6.2,1.2,1.9,0.846,0.004,6.6
2018-11-04 05h,주암호,17.8,6.7,69,6.2,1.2,1.8,0.81,0.003,6.9
2018-11-04 06h,주암호,17.8,6.7,69,6.2,1.2,1.9,0.864,ND,7.1
2018-11-04 07h,주암호,17.7,6.7,69,6.2,1.2,1.8,0.818,0.003,7.2
2018-11-04 08h,주암호,17.8,6.7,69,6.2,1.2,1.9,0.832,0.003,7
2018-11-04 09h,주암호,17.8,6.7,69,6.2,1.2,1.9,0.852,0.004,7.1
2018-11-04 10h,주암호,17.8,6.7,69,6.2,1.2,1.9,0.828,0.005,7.7
2018-11-04 11h,주암호,18.1,6.7,69,6.4,1,1.8,0.837,0.003,7.2
2018-11-04 12h,주암호,18.4,6.7,69,6.4,0.9,1.9,0.859,0.004,6.5
2018-11-04 13h,주암호,18.7,6.7,69,6.5,0.9,1.8,0.851,0.004,7.2
2018-11-04 14h,주암호,18.8,6.7,69,6.6,0.9,1.8,0.829,0.004,7.2
2018-11-04 15h,주암호,18.8,6.7,69,6.7,0.9,1.8,0.837,0.004,8.1
2018-11-04 16h,주암호,18.7,6.8,69,6.9,0.9,1.8,0.841,0.004,9.2
2018-11-04 17h,주암호,18.5,6.8,69,7,0.9,1.9,0.859,0.004,10.2
2018-11-04 18h,주암호,18.5,6.8,69,6.9,0.9,1.8,0.848,0.004,10
2018-11-04 19h,주암호,18.3,6.8,69,6.9,1,1.8,0.853,0.005,9.9
2018-11-04 20h,주암호,18.1,6.8,69,6.9,0.9,1.9,0.872,0.005,9.8
2018-11-04 21h,주암호,18,6.8,69,6.9,1,1.8,0.879,0.005,9.8
2018-11-04 22h,주암호,18,6.8,69,6.8,0.9,1.8,0.881,0.005,9.6
2018-11-04 23h,주암호,17.8,6.7,69,6.7,1,,0.884,0.006,9.7
2018-11-05 00h,주암호,17.8,6.7,69,6.6,1,,0.864,0.005,9.4
2018-11-05 01h,주암호,17.8,6.7,69,6.5,1,1.8,0.862,0.005,8.9
2018-11-05 02h,주암호,17.7,6.7,69,6.3,1,1.9,0.926,0.006,8.4
2018-11-05 03h,주암호,17.7,6.7,69,6.2,1.1,1.9,0.864,0.006,8.3
2018-11-05 04h,주암호,17.8,6.7,69,6.2,1.1,1.8,0.843,0.004,8.1
2018-11-05 05h,주암호,17.7,6.7,69,6.2,1.1,1.9,0.895,0.006,8.2
2018-11-05 06h,주암호,17.7,6.7,69,6.2,1.1,1.8,0.857,0.006,8.3
2018-11-05 07h,주암호,17.7,6.7,69,6.1,1.1,1.9,0.845,0.004,7.7
2018-11-05 08h,주암호,17.6,6.7,69,6.1,1.1,1.9,0.879,0.005,8.1
2018-11-05 09h,주암호,17.7,6.7,69,6.2,1.1,1.8,0.87,0.006,8.4
2018-11-05 10h,주암호,17.8,6.7,69,6.3,1,1.8,0.859,0.005,8.7
2018-11-05 11h,주암호,18,6.7,69,6.4,1,1.8,0.871,0.005,8.2
2018-11-05 12h,주암호,18.3,6.7,69,6.4,0.9,1.8,0.872,0.005,8
2018-11-05 13h,주암호,18.5,6.7,69,6.5,0.9,1.8,0.874,0.005,9.1
2018-11-05 14h,주암호,,,,,,,0.875,0.005,
2018-11-05 15h,주암호,18.5,6.7,69,6.5,1.3,,0.848,0.005,8.4
2018-11-05 16h,주암호,18.7,6.7,69,6.5,1.2,1.9,0.866,0.006,8.5
2018-11-05 17h,주암호,18.7,6.8,69,6.5,1.1,1.9,0.859,0.006,7.6
2018-11-05 18h,주암호,18.5,6.8,69,6.6,1.1,1.9,0.857,0.005,6.8
2018-11-05 19h,주암호,18.3,6.8,69,6.6,1.1,1.9,0.843,0.004,6.4
2018-11-05 20h,주암호,18,6.8,69,6.7,1.2,1.8,0.833,0.004,7.1
2018-11-05 21h,주암호,17.8,6.7,69,6.4,1.3,1.8,0.82,0.004,8.2
2018-11-05 22h,주암호,17.7,6.7,69,6.3,1.2,1.9,0.835,0.003,7.8
2018-11-05 23h,주암호,17.7,6.7,69,6.1,1.3,1.9,0.856,0.004,7.1
2018-11-06 00h,주암호,17.7,6.7,69,6,1.3,1.9,0.829,0.004,7.4
2018-11-06 01h,주암호,17.6,6.7,69,5.8,1.4,1.9,0.821,0.003,7.3
2018-11-06 02h,주암호,17.7,6.7,69,5.8,1.4,,0.851,0.004,7
2018-11-06 03h,주암호,17.6,6.7,69,5.8,1.4,1.9,0.798,0.004,7
2018-11-06 04h,주암호,17.6,6.7,69,5.8,1.4,1.9,0.782,ND,7
2018-11-06 05h,주암호,17.6,6.7,69,5.8,1.4,1.9,0.864,0.004,7.1
2018-11-06 06h,주암호,17.6,6.7,69,5.8,1.3,1.9,0.807,0.004,7.3
2018-11-06 07h,주암호,17.6,6.7,69,5.8,1.4,1.9,0.799,ND,7.2
2018-11-06 08h,주암호,17.6,6.7,69,5.8,1.3,1.9,0.868,0.004,7.2
2018-11-06 09h,주암호,17.6,6.7,69,5.9,1.3,1.9,0.825,0.004,7.7
2018-11-06 10h,주암호,17.7,6.7,69,5.9,1.2,1.9,0.803,0.003,7.5
2018-11-06 11h,주암호,17.9,6.7,69,5.9,1.3,1.9,0.827,0.003,7.1
2018-11-06 12h,주암호,18.2,6.7,69,5.9,1.2,1.9,0.84,0.003,6
2018-11-06 13h,주암호,18.4,6.7,69,6,1.1,1.9,0.846,0.003,6.1
2018-11-06 14h,주암호,18.6,6.7,69,6,1,1.9,0.837,0.003,6.5
2018-11-06 15h,주암호,18.5,6.7,69,6.2,1.1,1.9,0.823,0.003,8.7
2018-11-06 16h,주암호,18.5,6.7,69,6.3,1.1,1.9,0.834,0.003,9.7
2018-11-06 17h,주암호,18.3,6.7,69,6.4,1.1,1.9,0.842,0.003,9.3
2018-11-06 18h,주암호,18.2,6.8,69,6.5,1,1.9,0.854,0.004,7.8
2018-11-06 19h,주암호,18.1,6.8,69,6.5,1.1,1.9,0.849,0.003,7.6
2018-11-06 20h,주암호,18,6.7,69,6.4,1.1,1.9,0.842,0.004,7.9
2018-11-06 21h,주암호,17.9,6.7,69,6.2,1.1,1.9,0.841,0.004,8.2
2018-11-06 22h,주암호,17.7,6.7,69,6.1,1.2,1.9,0.839,0.004,8.5
2018-11-06 23h,주암호,17.7,6.7,69,6,1.2,1.9,0.837,0.004,8.2
2018-11-07 00h,주암호,17.6,6.7,69,6,1.2,1.9,0.843,0.004,8.2
2018-11-07 01h,주암호,17.6,6.7,69,6,1.2,1.9,0.855,0.004,7.7
2018-11-07 02h,주암호,17.6,6.7,69,5.9,1.3,1.9,0.843,0.004,7.7
2018-11-07 03h,주암호,17.6,6.7,69,6.1,1.1,1.9,0.881,0.005,7.5
2018-11-07 04h,주암호,17.6,6.7,69,6,1.2,1.9,0.846,0.005,7.8
2018-11-07 05h,주암호,17.6,6.7,69,5.9,1.2,1.9,0.828,0.004,7.6
2018-11-07 06h,주암호,17.6,6.7,69,5.8,1.2,1.8,0.844,0.003,7.4
2018-11-07 07h,주암호,17.6,6.7,69,5.8,1.2,1.8,0.843,0.003,7.2
2018-11-07 08h,주암호,17.6,6.7,69,5.8,1.2,1.9,0.863,0.005,7.2
2018-11-07 09h,주암호,17.6,6.7,69,5.8,1.2,1.9,0.828,0.005,7.7
2018-11-07 10h,주암호,17.6,6.7,69,5.9,1.2,1.9,0.838,0.004,8
2018-11-07 11h,주암호,17.7,6.7,69,5.9,1.1,1.9,0.87,0.004,8.2
2018-11-07 12h,주암호,17.7,6.7,69,6,1.1,1.9,0.863,0.004,9.6
2018-11-07 13h,주암호,17.8,6.7,69,6.1,1.1,1.9,0.86,0.005,9.6
2018-11-07 14h,주암호,17.8,6.7,69,6.2,1.1,1.9,0.869,0.005,11.8
2018-11-07 15h,주암호,17.8,6.7,69,6.1,1.1,1.9,0.865,0.005,14.3
2018-11-07 16h,주암호,17.8,6.7,69,6.2,1.1,,0.881,0.005,13.4
2018-11-07 17h,주암호,17.8,6.7,69,6.1,1.1,,0.874,0.006,11.2
2018-11-07 18h,주암호,17.7,6.7,69,5.9,1.1,1.9,0.889,0.006,10.2
2018-11-07 19h,주암호,17.7,6.7,69,5.8,1.1,1.9,0.87,0.005,9.5
2018-11-07 20h,주암호,17.6,6.7,69,5.8,1.2,1.8,0.865,0.005,9.1
2018-11-07 21h,주암호,17.6,6.7,69,5.7,1.2,1.9,0.885,0.005,8.7
2018-11-07 22h,주암호,17.6,6.7,69,5.7,1.2,,0.887,0.005,8.4
2018-11-07 23h,주암호,17.6,6.7,69,5.6,1.2,,0.895,0.005,8.3
2018-11-08 00h,주암호,17.6,6.7,69,5.6,1.2,,0.875,0.005,7.9
2018-11-08 01h,주암호,17.6,6.7,69,5.6,1.2,,0.863,0.005,8
2018-11-08 02h,주암호,17.6,6.7,69,5.6,1.2,,0.883,0.005,7.8
2018-11-08 03h,주암호,17.6,6.7,69,5.6,1.2,1.8,0.875,0.005,7.8
2018-11-08 04h,주암호,17.6,6.7,69,5.6,1.2,,0.866,0.005,7.8
2018-11-08 05h,주암호,17.6,6.7,69,5.6,1.2,,0.874,0.005,7.8
2018-11-08 06h,주암호,17.6,6.7,69,5.6,1.2,,0.882,0.005,7.7
2018-11-08 07h,주암호,17.6,6.7,69,5.6,1.2,1.9,0.863,0.005,7.5
2018-11-08 08h,주암호,17.6,6.7,69,5.6,1.2,1.8,0.853,0.005,7.4
2018-11-08 09h,주암호,17.6,6.7,69,5.7,1.2,1.8,0.878,0.005,7.6
2018-11-08 10h,주암호,17.6,6.7,69,5.6,1.2,1.8,0.904,0.005,7.8
2018-11-08 11h,주암호,17.6,6.7,69,5.7,1.1,1.8,0.905,0.005,8.3
2018-11-08 12h,주암호,17.6,6.7,69,5.9,1.1,1.8,0.903,0.005,8.6
2018-11-08 13h,주암호,17.6,6.7,69,5.9,1.1,1.8,0.89,0.005,8.9
2018-11-08 14h,주암호,17.6,6.7,69,6,1.1,1.9,0.892,0.005,9.4
2018-11-08 15h,주암호,17.6,6.7,69,6.1,1,1.8,0.875,0.006,9.6
2018-11-08 16h,주암호,17.6,6.7,69,5.9,1.1,1.8,0.869,0.006,8.2
2018-11-08 17h,주암호,17.6,6.7,69,5.7,1.1,1.8,0.873,0.006,7.5
2018-11-08 18h,주암호,17.6,6.6,69,5.4,1.2,1.8,0.869,0.006,7.3
2018-11-08 19h,주암호,17.6,6.7,69,5.5,1.2,1.8,0.863,0.005,7.1
2018-11-08 20h,주암호,17.6,6.7,69,5.6,1.2,1.8,0.862,0.005,7.2
2018-11-08 21h,주암호,17.6,6.7,69,5.6,1.2,1.8,0.834,0.005,7
2018-11-08 22h,주암호,17.6,6.7,69,5.6,1.2,1.7,0.863,0.005,6.9
2018-11-08 23h,주암호,17.6,6.7,69,5.6,1.2,1.7,0.866,0.005,6.9
2018-11-09 00h,주암호,17.5,6.7,69,5.7,1.2,1.7,0.858,0.005,6.8
2018-11-09 01h,주암호,17.5,6.7,69,5.7,1.2,1.7,0.86,0.005,6.9
2018-11-09 02h,주암호,17.5,6.7,69,5.7,1.2,1.7,0.881,0.005,6.9
2018-11-09 03h,주암호,17.5,6.7,69,5.8,1.2,,0.886,0.005,6.9
2018-11-09 04h,주암호,17.5,6.7,69,5.8,1.2,,0.887,0.005,6.9
2018-11-09 05h,주암호,17.5,6.7,69,5.8,1.2,1.6,0.867,0.005,6.8
2018-11-09 06h,주암호,17.5,6.7,69,5.8,1.1,1.7,0.862,0.005,6.8
2018-11-09 07h,주암호,17.5,6.7,69,5.8,1.1,1.7,0.877,0.005,6.7
2018-11-09 08h,주암호,17.5,6.7,69,5.8,1.1,1.7,0.871,0.005,6.6
2018-11-09 09h,주암호,17.5,6.7,69,5.8,1.1,1.7,0.871,0.005,6.8
2018-11-09 10h,주암호,17.5,6.7,69,5.9,1.1,1.7,0.859,0.005,7
2018-11-09 11h,주암호,17.5,6.7,69,6,1.1,1.7,0.854,0.005,7.3
2018-11-09 12h,주암호,17.5,6.7,69,6,1.1,1.7,0.864,0.005,7.5
2018-11-09 13h,주암호,17.5,6.7,69,6,1,1.7,0.869,0.006,7.8
2018-11-09 14h,주암호,17.5,6.7,69,6,1.2,1.7,0.874,0.006,6.8
2018-11-09 15h,주암호,17.6,6.7,69,6.1,1.6,1.7,0.866,0.006,6.1
2018-11-09 16h,주암호,17.5,6.7,69,6,1.6,1.7,0.818,0.005,6
2018-11-09 17h,주암호,17.5,6.7,69,5.7,1.6,1.7,0.839,0.005,4.4
2018-11-09 18h,주암호,17.5,6.6,69,5.5,1.6,1.7,0.85,0.005,4.3
2018-11-09 19h,주암호,17.5,6.6,69,5.5,1.6,1.7,0.843,0.005,4.4
2018-11-09 20h,주암호,17.4,6.6,69,5.5,1.6,1.7,0.823,0.005,4.2
2018-11-09 21h,주암호,17.4,6.7,69,5.6,1.6,1.7,0.804,0.005,4.3
2018-11-09 22h,주암호,17.4,6.7,69,5.6,1.6,1.7,0.82,0.005,4.3
2018-11-09 23h,주암호,17.5,6.7,69,5.5,1.6,1.7,0.862,0.005,4.2
2018-11-10 00h,주암호,17.4,6.6,69,5.5,1.6,1.7,0.838,0.005,4.1
2018-11-10 01h,주암호,17.3,6.6,69,5.4,1.6,1.8,0.806,0.005,4
2018-11-10 02h,주암호,17.3,6.6,69,5.5,1.6,1.8,0.798,0.004,4.1
2018-11-10 03h,주암호,17.4,6.6,69,5.5,1.6,1.8,0.849,0.005,4
2018-11-10 04h,주암호,17.3,6.7,69,5.6,1.6,1.7,0.812,0.005,4.4
