측정소명,년/월/일,회차,수심(m),수온(℃),DO(㎎/L),BOD(㎎/L),COD(㎎/L),클로로필 a(㎎/㎥),TN(㎎/L),TP(㎎/L),TOC(㎎/L),수소이온농도,페놀류(㎎/L),전기전도도(μS/㎝),총대장균군수(총대장균군수/100ml),카드뮴(㎎/L),시안(㎎/L),납(㎎/L),6가크롬(㎎/L),비소(㎎/L),수은(㎎/L),구리(㎎/L),아연(㎎/L),크롬(㎎/L),니켈(㎎/L),바륨(㎎/L),셀레늄(㎎/L),용존총질소(㎎/L),암모니아성 질소(㎎/L),질산성 질소(㎎/L),용존총인(㎎/L),인산염인(㎎/L),SS(㎎/L),헥사클로로벤젠 (㎍/L),분원성대장균군수,불소(㎎/L),색도(㎎/L),노말헥산추출물질(㎎/L),용해성망간(㎎/L),용해성철(㎎/L),음이온계면활성제(㎎/L),트리클로로에틸렌 (㎎/L),테트라클로로에틸렌(㎎/L),사염화탄소,1.2-디클로로에탄(㎎/L),디클로로메탄(㎎/L),벤젠(㎎/L),폴리크로리네이티트비페닐(㎎/L),유기인(㎎/L),안티몬 (㎎/L),클로로포름 (㎎/L),디에틸헥실프탈레이트 (㎎/L),1.4-다이옥세인 (㎎/L),투명도(m),유량(㎥/s),포름알데히드(㎎/L)
안동1,2019-02-25,4회차,,6.8,13.2,0.7,4,1.2,1.653,0.007,3.2,7.9,정량한계미만,187,10,,,,,,,,,,,,,1.648,0.038,1.21,0.007,0.004,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-03-04,1회차,,7.2,7.5,1.1,4.6,1.6,2.081,0.007,3,7.5,정량한계미만,172,0,,,,,,,,,,,,,1.899,0.148,1.191,0.007,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-03-11,2회차,,6.6,13.8,0.8,4.2,1.5,1.603,0.006,2.1,7.9,정량한계미만,116,25,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.589,0.012,1.169,0.003,정량한계미만,0.6,정량한계미만,0,,,,,,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,정량한계미만,정량한계미만,,정량한계미만,,,정량한계미만
안동1,2019-03-18,3회차,,6.2,11.4,0.8,4.2,1.9,1.769,0.011,2.1,8,정량한계미만,171,0,,,,,,,,,,,,,1.703,0.024,1.234,0.01,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-03-25,4회차,,10.9,11.7,1,4.4,2,1.568,0.009,2.1,7.7,정량한계미만,194,5,,,,,,,,,,,,,1.535,0.021,1.223,0.006,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-04-01,1회차,,7,11.5,1.1,4,2.3,1.787,0.022,2.4,7.3,정량한계미만,227,0,,,,,,,,,,,,,1.679,0.075,1.077,0.01,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-04-08,2회차,,12.5,11.3,1.3,4.8,3.9,2.255,0.012,3.3,7.3,정량한계미만,181,5,0,정량한계미만,0,0,0,0,,,,,,,2.229,0.081,1.107,0.009,0.005,2,,0,,,,,,정량한계미만,,,,,,,,,0,,,,,,
안동1,2019-04-16,3회차,,9.4,10.5,1.2,4,2,1.677,0.003,2.9,7.7,정량한계미만,170,0,,,,,,,,,,,,,1.606,0.029,1.127,정량한계미만,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-04-22,4회차,,10,11.8,1.1,4.2,3.2,1.552,0.008,3.1,7.8,정량한계미만,169,15,,,,,,,,,,,,,1.504,0.024,1.106,0.005,정량한계미만,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-05-07,1회차,,8.9,12.1,0.8,3.8,1.8,1.62,0.007,2.6,8.1,정량한계미만,187,0,,,,,,,,,,,,,1.529,0.06,1.074,0.006,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-05-13,2회차,,10.7,10.5,1.2,4,2.7,1.858,0.006,3.2,7.6,정량한계미만,147,10,0,정량한계미만,0,0,0,0,,,,,,,1.772,0.066,1.009,0.003,정량한계미만,0.4,,0,,,,,,정량한계미만,,,,,,,,,0,,,,,,
안동1,2019-05-20,3회차,,8.9,11.6,1.1,4.6,1.7,1.846,0.008,2.5,7.8,정량한계미만,186,5,,,,,,,,,,,,,1.76,0.058,1.282,0.007,0.003,3.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-05-27,4회차,,8.7,11.8,1,4,2.1,1.388,0.013,2.4,7.7,정량한계미만,178,370,,,,,,,,,,,,,1.335,0.025,1.157,0.009,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-06-03,1회차,,9.2,11.2,0.7,3,3,1.521,0.012,2.5,8.2,0,178,10,,,,,,,,,,,,,1.513,0.061,1.01,0.011,0.007,0.4,,2,,,,,,,,,,,,,,,,,,,,,
안동1,2019-06-10,2회차,,10.2,11.4,1.1,4.4,1.3,1.648,0.01,3.2,7.9,0,186,0,0,0,0,0,0,0,,,,,,,1.617,0.061,1.033,0.008,정량한계미만,0.6,,0,,,,,,0,,,,,,,,,0,,,,,,
안동1,2019-06-17,3회차,,10.7,7.5,0.8,5,2.3,1.542,0.03,2.5,7.2,0,179,5,,,,,,,,,,,,,1.535,0.032,0.65,0.019,정량한계미만,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-06-24,4회차,,13.3,9.3,0.6,4.2,1.9,1.518,0.015,2.5,7.3,0,181,0,,,,,,,,,,,,,1.471,0.021,1.114,0.013,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-07-01,1회차,,9.6,8.8,1.1,5,1.7,1.626,0.014,2.6,7.3,0,177,5,,,,,,,,,,,,,1.607,0.03,0.936,0.007,정량한계미만,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-07-09,2회차,,10.4,9.6,0.9,4.4,14.2,1.542,0.024,2.3,7.8,0,187,0,0,0,0,0,0,0,,,,,,,1.515,정량한계미만,1.021,0.011,정량한계미만,3.4,,0,,,,,,0,,,,,,,0,0,0,,,,,,
안동1,2019-07-15,3회차,,11.1,8.6,0.9,3.8,1.9,1.437,0.006,2.3,7.8,0,185,0,,,,,,,,,,,,,1.436,0.024,1.079,0.005,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-07-22,4회차,,14.7,8.4,0.8,4.8,2,1.59,0.017,2.6,7.9,0,189,700,,,,,,,,,,,,,1.563,0.031,1.021,0.014,0.012,2.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-08-05,1회차,,17,8.9,1.6,5,3.4,2.065,0.011,5.2,8.1,0,190,20,,,,,,,,,,,,,2.01,0.277,1.046,0.008,정량한계미만,0.8,,5,,,,,,,,,,,,,,,,,,,,,
안동1,2019-08-12,2회차,,15.1,7.3,0.5,6.4,1.5,1.579,0.008,2.6,7.8,0,188,10,0,0,0,0,0,0,,,,,,,1.536,정량한계미만,1.173,0.007,정량한계미만,0.6,,0,,,,,,0,,,,,,,,,0,,,,,,
안동1,2019-08-19,3회차,,14.7,6.7,1.3,5.2,1.9,1.571,0.005,2.6,7.8,0,190,10,,,,,,,,,,,,,1.504,0.037,1.215,0.004,정량한계미만,0.4,,5,,,,,,,,,,,,,,,,,,,,,
안동1,2019-08-26,4회차,,15.9,5,0.5,4,1.2,1.447,0.007,2.3,7.7,0,189,10,,,,,,,,,,,,,1.384,0.038,1.184,0.004,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-09-02,1회차,,15.5,7.3,0.6,3.8,1.5,1.54,0.007,2.1,7.3,정량한계미만,192,920,,,,,,,,,,,,,1.464,0.016,1.045,0.005,0.004,1.2,,360,,,,,,,,,,,,,,,,,,,,,
안동1,2019-09-09,2회차,,18.2,4.5,0.6,3.4,2.1,1.459,0.012,2.3,7.7,정량한계미만,195,190,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.445,0.05,1.129,0.006,0.004,1,정량한계미만,0,,,,,,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,0.0027,정량한계미만,,정량한계미만,,,정량한계미만
안동1,2019-09-17,3회차,,20,4.3,1.2,4.6,1.5,1.602,0.011,2.4,7.4,정량한계미만,199,40,,,,,,,,,,,,,1.547,0.028,0.834,0.009,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-09-24,4회차,,18.8,5.2,0.7,4.4,1.6,1.381,0.025,2.1,7.3,정량한계미만,189,720,,,,,,,,,,,,,1.368,0.02,1,0.009,0.006,7.6,,45,,,,,,,,,,,,,,,,,,,,,
안동1,2019-10-07,1회차,,17.7,5.9,1.2,6.8,13.1,2.919,0.096,4,8.1,정량한계미만,187,120,,,,,,,,,,,,,2.905,0.017,2.145,0.082,0.076,11.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-10-14,2회차,,17.9,8,1.7,6,18.4,1.874,0.029,2.7,6.8,정량한계미만,183,90,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.799,0.056,1.192,0.02,0.013,2.8,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,정량한계미만,,,,
안동1,2019-10-21,3회차,,17.6,9.1,2.1,5.8,19.6,1.698,0.016,2.6,7.4,정량한계미만,184,40,,,,,,,,,,,,,1.677,0.058,1.097,0.009,0.005,3.8,,5,,,,,,,,,,,,,,,,,,,,,
안동1,2019-10-28,4회차,,16.9,8.3,2,8.2,16.3,1.866,0.016,2.8,7.8,정량한계미만,181,0,,,,,,,,,,,,,1.856,0.095,1.165,0.011,0.01,3,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-11-05,1회차,,17.1,8.8,1,5,3.6,1.973,0.016,2.2,7.8,정량한계미만,178,40,,,,,,,,,,,,,1.971,0.315,1.235,0.011,0.007,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-11-11,2회차,,14,9.9,0.5,6.2,9,1.606,0.025,2.7,8.4,정량한계미만,175,490,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.564,0.18,1.248,0.021,0.016,6.4,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2019-11-19,3회차,,14,7.8,0.8,4.4,13.2,1.646,0.015,2.3,8.2,정량한계미만,170,30,,,,,,,,,,,,,1.618,0.3,1.289,0.012,0.006,2.8,,10,,,,,,,,,,,,,,,,,,,,,
안동1,2019-11-25,4회차,,13.9,9.1,0.4,5.2,4.6,1.49,0.016,2.3,7.6,정량한계미만,172,60,,,,,,,,,,,,,1.488,0.249,1.232,0.015,0.012,2.6,,15,,,,,,,,,,,,,,,,,,,,,
안동1,2019-12-02,1회차,,12.5,7.8,0.6,4.6,5.3,1.479,0.012,3,7.3,정량한계미만,185,130,,,,,,,,,,,,,1.47,0.098,1.05,0.007,0.004,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2019-12-09,2회차,,11.5,9.4,1.4,5.8,5.4,1.587,0.009,2.6,7.9,정량한계미만,186,120,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.548,0.058,1.401,0.007,0.004,1.6,,25,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2019-12-16,3회차,,11.4,9.1,0.5,3.8,5.3,1.564,0.011,2.4,7.4,정량한계미만,178,70,,,,,,,,,,,,,1.514,0.019,1.202,0.008,0.004,0.6,,30,,,,,,,,,,,,,,,,,,,,,
안동1,2019-12-23,4회차,,10.1,10.5,0.4,4.4,2.5,1.538,0.009,2.2,7.6,정량한계미만,178,40,,,,,,,,,,,,,1.516,0.018,1.262,0.005,0.004,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-01-06,1회차,,9.1,13,0.4,4.6,2.3,1.731,0.009,2.4,7.2,정량한계미만,168,20,,,,,,,,,,,,,1.683,0.114,1.119,0.009,정량한계미만,1.2,,4,,,,,,,,,,,,,,,,,,,,,
안동1,2020-01-13,2회차,,7,9.5,0.6,5,2.2,1.486,0.009,2.3,8,정량한계미만,179,20,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.446,0.026,1.156,0.007,정량한계미만,0.8,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2020-01-20,3회차,,6.8,12.1,0.6,4,3,1.563,0.008,2.9,7.6,정량한계미만,180,15,,,,,,,,,,,,,1.519,0.031,1.132,0.006,정량한계미만,1,,5,,,,,,,,,,,,,,,,,,,,,
안동1,2020-01-28,4회차,,7.5,8.6,0.7,4.6,4.9,1.833,0.009,2.7,7.6,정량한계미만,183,10,,,,,,,,,,,,,1.78,0.055,1.102,0.007,정량한계미만,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-02-03,1회차,,7.1,9.7,0.6,4,2.9,1.616,0.01,2.3,7.8,정량한계미만,173,0,,,,,,,,,,,,,1.577,0.036,1.31,0.007,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-02-10,2회차,,6.7,9.9,0.6,4.8,2.7,1.703,0.009,2.4,8.6,정량한계미만,179,15,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.643,0.059,1.364,0.006,정량한계미만,1.2,,10,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2020-02-17,3회차,,5.2,11.5,0.6,4.8,2.6,1.633,0.009,2.3,7.9,정량한계미만,198,20,,,,,,,,,,,,,1.542,0.04,1.423,0.009,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-02-24,4회차,,7.8,10.2,0.8,4.8,3.5,1.912,0.008,2.7,7.8,정량한계미만,193,10,,,,,,,,,,,,,1.882,0.11,1.654,0.005,정량한계미만,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-03-02,1회차,,8.2,11.1,0.9,4.3,3.2,1.561,0.009,2.5,8.1,정량한계미만,190,20,,,,,,,,,,,,,1.522,0.108,1.128,0.006,정량한계미만,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-03-09,2회차,,8.5,10.4,0.5,4.3,3.3,1.597,0.012,2.6,8.2,정량한계미만,171,5,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.461,0.03,1.225,0.01,0.008,1,정량한계미만,0,,,,,,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,정량한계미만,정량한계미만,,정량한계미만,,,정량한계미만
안동1,2020-03-16,3회차,,8.2,11,1,4.5,2.1,1.441,0.008,2.4,8.1,정량한계미만,193,0,,,,,,,,,,,,,1.438,0.062,1.175,0.008,정량한계미만,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-03-30,4회차,,11.3,10.9,0.6,4.3,4.4,1.587,0.009,2.3,8.2,정량한계미만,193,0,,,,,,,,,,,,,1.529,0.051,1.192,0.007,0.006,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-04-06,1회차,,9,11,2,5.4,4.8,1.933,0.015,4.1,8.4,정량한계미만,220,5,,,,,,,,,,,,,1.868,0.017,1.07,0.01,0.006,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-04-13,2회차,,12.4,11.8,0.6,4.4,2.9,1.459,0.009,2.6,8.6,정량한계미만,187,0,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.414,0.027,1.205,0.008,정량한계미만,1.4,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2020-04-20,3회차,,10.5,11,0.7,4.7,4.8,1.518,0.01,3,8.6,정량한계미만,174,25,,,,,,,,,,,,,1.424,0.035,1.054,0.008,0.003,0.4,,6,,,,,,,,,,,,,,,,,,,,,
안동1,2020-04-27,4회차,,10.8,11.6,1.1,4.6,3.9,1.809,0.03,2.8,8.7,정량한계미만,161,15,,,,,,,,,,,,,1.662,0.066,1.089,0.013,정량한계미만,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-05-04,1회차,,13,10.3,1.8,5.9,2.9,1.82,0.01,2.9,8.3,정량한계미만,182,0,,,,,,,,,,,,,1.81,0.135,1.14,0.008,정량한계미만,1.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-05-11,2회차,,16.1,11.2,0.6,5.1,5.2,1.513,0.012,2.5,8.9,정량한계미만,166,40,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.474,0.016,1.248,0.01,정량한계미만,1,,8,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2020-05-18,3회차,,11.5,10.2,0.8,5.4,3.6,1.788,0.013,3,9.1,정량한계미만,221,0,,,,,,,,,,,,,1.774,0.061,1.191,0.01,0.004,3.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-05-25,4회차,,10.2,10.1,0.6,5,2.5,1.495,0.018,2.4,8.6,정량한계미만,171,10,,,,,,,,,,,,,1.466,0.017,1.179,0.012,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-06-01,1회차,,11.8,9.8,1.7,5.9,2.9,1.717,0.015,4.6,8.6,정량한계미만,208,35,,,,,,,,,,,,,1.699,0.071,1.236,0.01,0.004,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-06-08,2회차,,15.8,9.1,0.4,4.2,2.2,1.45,0.012,2.6,8,정량한계미만,151,20,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.381,0.057,1.167,0.01,정량한계미만,0.8,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2020-06-15,3회차,,13.2,9.4,1.2,5,1.2,1.969,0.007,2.6,8.3,정량한계미만,148,20,,,,,,,,,,,,,1.639,0.038,1.152,0.006,정량한계미만,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-06-22,4회차,,12.9,9.6,0.3,3.9,0.7,1.675,0.01,2.4,8.2,정량한계미만,192,50,,,,,,,,,,,,,1.455,0.045,1.205,0.009,0.004,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-07-06,1회차,,13.2,8.6,0.4,4.7,2.3,1.516,0.014,2.7,8.9,정량한계미만,164,0,,,,,,,,,,,,,1.393,0.028,1.136,0.011,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-07-13,2회차,,11.3,8.7,0.5,4.4,1.5,1.552,0.014,2.7,8.6,정량한계미만,153,140,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.407,0.044,1.251,0.008,정량한계미만,3,,0,,,,,,정량한계미만,,,,,,,정량한계미만,정량한계미만,정량한계미만,,,,,,
안동1,2020-07-20,3회차,,12.5,8.6,0.3,4.3,2.3,1.522,0.009,2.8,8.1,정량한계미만,194,75,,,,,,,,,,,,,1.494,0.027,1.119,0.006,정량한계미만,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-07-27,4회차,,22.5,8.8,2.2,11.8,19.7,6.511,0.357,8.2,8.4,정량한계미만,166,10,,,,,,,,,,,,,6.489,0.035,5.371,0.284,0.199,22.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-08-03,1회차,,26.2,10.8,3,12,46.9,6.116,0.339,9.2,8.8,정량한계미만,209,5,,,,,,,,,,,,,5.976,0.042,4.93,0.291,0.198,13.8,,4,,,,,,,,,,,,,,,,,,,,,
안동1,2020-08-10,2회차,,21.7,9,0.5,5.5,4.5,1.639,0.025,2.9,8.2,정량한계미만,208,75,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.627,0.067,1.23,0.019,0.019,6.6,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2020-08-18,3회차,,18.8,6.9,2,6,0.3,2.424,0.024,3.5,7.9,정량한계미만,132,50,,,,,,,,,,,,,2.372,0.098,1.272,0.016,0.01,4.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-08-24,4회차,,17.9,5.9,0.5,4.6,2.3,1.919,0.033,3,8,정량한계미만,112,30,,,,,,,,,,,,,1.874,0.047,1.442,0.028,0.023,4.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-09-01,1회차,,18.7,6.6,1.5,5.7,5.5,1.973,0.041,2.9,7.7,정량한계미만,146,15,,,,,,,,,,,,,1.885,0.071,1.384,0.031,0.028,2.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-09-08,2회차,,19.2,6.6,0.5,6.8,3.4,1.618,0.043,3.2,7.8,정량한계미만,148,60,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.558,0.023,1.241,0.027,0.025,3.8,정량한계미만,0,,,,,,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,정량한계미만,정량한계미만,,정량한계미만,,,정량한계미만
안동1,2020-09-14,3회차,,22.1,11.7,4.5,7.8,59.3,3.073,0.09,4.1,9.1,정량한계미만,128,205,,,,,,,,,,,,,2.875,0.046,1.672,0.032,0.011,8.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-09-21,4회차,,21.9,12.9,3.5,7.6,16.4,1.678,0.064,4.3,9.2,정량한계미만,165,10,,,,,,,,,,,,,1.641,0.016,1.214,0.042,0.029,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-10-05,1회차,,19.3,11.6,3.9,7.8,37.3,1.483,0.033,3.2,9.3,정량한계미만,170,20,,,,,,,,,,,,,1.383,0.023,0.977,0.023,0.004,8.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-10-12,2회차,,18.5,10.6,3.2,7.2,22.5,1.466,0.056,3.3,8.7,정량한계미만,163,15,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.344,0.052,1.006,0.016,0.007,6.8,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,정량한계미만,,,,
안동1,2020-10-19,3회차,,17.5,10.5,2.2,6.3,28.7,1.439,0.042,3.2,8.8,정량한계미만,119,5,,,,,,,,,,,,,1.355,0.041,0.859,0.021,정량한계미만,4.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-10-26,4회차,,17.3,10.5,0.5,6.1,2.1,1.671,0.03,3.7,8.2,정량한계미만,99,10,,,,,,,,,,,,,1.661,0.055,1.142,0.027,0.018,2.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-11-03,1회차,,15.7,7.3,1.7,6.3,3.3,1.755,0.021,3.6,8.6,정량한계미만,144,25,,,,,,,,,,,,,1.579,0.075,1.074,0.021,0.015,3,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-11-09,2회차,,14.2,10.1,1.1,6.8,5.3,1.646,0.017,3,8.1,정량한계미만,159,25,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.515,0.036,1.048,0.013,0.008,1.2,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2020-11-16,3회차,,16.5,8,0.5,5.1,2.3,1.488,0.015,3.5,8.3,정량한계미만,125,10,,,,,,,,,,,,,1.353,0.052,1.068,0.014,0.009,1.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-11-23,4회차,,14,8.6,0.3,5.2,1.5,1.294,0.016,2.8,7.4,정량한계미만,126,15,,,,,,,,,,,,,1.26,0.029,0.919,0.015,0.004,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-12-01,1회차,,12.6,8.6,0.7,6.9,4.7,1.928,0.014,3.9,7.8,정량한계미만,114,15,,,,,,,,,,,,,1.875,0.051,0.942,0.011,0.007,1.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-12-07,2회차,,7.4,10.1,0.3,5.7,3.4,1.337,0.012,3.1,7.6,정량한계미만,118,0,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.234,0.016,0.952,0.01,정량한계미만,0.6,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2020-12-14,3회차,,9.5,9.6,0.8,6.2,4.7,1.629,0.012,4.1,8.8,정량한계미만,122,10,,,,,,,,,,,,,1.526,0.035,1.041,0.012,정량한계미만,1.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2020-12-21,4회차,,9.1,9.3,0.3,6.2,1.6,1.248,0.011,2.8,8.2,정량한계미만,117,60,,,,,,,,,,,,,1.195,0.021,0.952,0.007,0.006,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-01-04,1회차,,8.1,10.3,0.2,5.6,2.6,1.326,0.011,2.8,9,정량한계미만,174,15,,,,,,,,,,,,,1.302,0.03,0.981,0.006,정량한계미만,0.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-01-11,2회차,,6,8.8,0.3,4.6,3.2,1.394,0.011,2.6,8.4,정량한계미만,183,20,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.335,0.033,1.033,0.011,정량한계미만,2,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2021-01-18,3회차,,6.1,10.8,0.5,5.1,4.3,1.387,0.016,2.7,7.7,정량한계미만,126,0,,,,,,,,,,,,,1.329,0.018,1.029,0.015,정량한계미만,2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-01-25,4회차,,7,10.7,0.4,5,4.1,1.307,0.012,2.7,8.9,정량한계미만,126,10,,,,,,,,,,,,,1.272,0.022,0.957,0.009,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-02-01,1회차,,6.9,10.7,0.4,4.9,2.8,2.862,0.029,2.9,8,정량한계미만,119,0,,,,,,,,,,,,,2.694,0.028,0.945,0.026,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-02-08,2회차,,5.7,11.3,0.5,5.7,2.1,1.392,0.012,2.8,8.9,정량한계미만,119,5,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.362,0.046,0.925,0.011,정량한계미만,0.2,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2021-02-15,3회차,,6.5,10.8,0.4,4.6,1,1.459,0.011,2.7,8.8,정량한계미만,247,5,,,,,,,,,,,,,1.371,0.017,0.979,0.009,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-02-22,4회차,,6,15.1,0.4,6,0.9,1.416,0.018,3.2,7.9,정량한계미만,102,0,,,,,,,,,,,,,1.37,0.042,0.971,0.012,정량한계미만,0.8,,2,,,,,,,,,,,,,,,,,,,,,
안동1,2021-03-02,1회차,,6.1,11.8,0.4,6.2,2.7,1.389,0.014,2.9,8.5,정량한계미만,117,45,,,,,,,,,,,,,1.3,0.012,0.904,0.01,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
