측정소명,년/월/일,회차,수심(m),수온(℃),DO(㎎/L),BOD(㎎/L),COD(㎎/L),클로로필 a(㎎/㎥),TN(㎎/L),TP(㎎/L),TOC(㎎/L),수소이온농도,페놀류(㎎/L),전기전도도(μS/㎝),총대장균군수(총대장균군수/100ml),카드뮴(㎎/L),시안(㎎/L),납(㎎/L),6가크롬(㎎/L),비소(㎎/L),수은(㎎/L),구리(㎎/L),아연(㎎/L),크롬(㎎/L),니켈(㎎/L),바륨(㎎/L),셀레늄(㎎/L),용존총질소(㎎/L),암모니아성 질소(㎎/L),질산성 질소(㎎/L),용존총인(㎎/L),인산염인(㎎/L),SS(㎎/L),헥사클로로벤젠 (㎍/L),분원성대장균군수,불소(㎎/L),색도(㎎/L),노말헥산추출물질(㎎/L),용해성망간(㎎/L),용해성철(㎎/L),음이온계면활성제(㎎/L),트리클로로에틸렌 (㎎/L),테트라클로로에틸렌(㎎/L),사염화탄소,1.2-디클로로에탄(㎎/L),디클로로메탄(㎎/L),벤젠(㎎/L),폴리크로리네이티트비페닐(㎎/L),유기인(㎎/L),안티몬 (㎎/L),클로로포름 (㎎/L),디에틸헥실프탈레이트 (㎎/L),1.4-다이옥세인 (㎎/L),투명도(m),유량(㎥/s),포름알데히드(㎎/L)
경안천10,2013-05-16,2회차,,21.1,10,4.3,6.2,136.9,3.446,0.078,3.5,8.3,,325,,,,,,,,,,,,,,3.065,0.064,2.273,0.023,0.003,9.7,,,,,,,,,,,,,,,,,,,,,,3.809,
경안천10,2013-05-24,3회차,,21.5,8.3,2.6,6,41.6,3.296,0.072,2.7,7.8,,303,,,,,,,,,,,,,,3.069,0.07,2.328,0.021,0.003,9.3,,,,,,,,,,,,,,,,,,,,,,6.642,
경안천10,2013-05-30,4회차,,16.6,8.1,1.8,4.9,10.7,3.32,0.086,3.1,7.7,,215,,,,,,,,,,,,,,3.194,0.208,2.419,0.05,0.033,9.4,,,,,,,,,,,,,,,,,,,,,,16.593,
경안천10,2013-06-05,1회차,,23.3,10.3,3.3,7.2,30.2,3.083,0.095,3.9,8.6,,296,,,,,,,,,,,,,,2.811,0.02,2.17,0.021,0.002,16.3,,,,,,,,,,,,,,,,,,,,,,6.247,
경안천10,2013-06-13,2회차,,22.9,10.1,3.1,7,85.6,2.692,0.029,3.9,8,,354,,,,,,,,,,,,,,2.598,0.093,1.997,0.009,0,13.7,,,,,,,,,,,,,,,,,,,,,,5.554,
경안천10,2013-06-21,3회차,,24.6,7,2,6.1,16.6,3.27,0.085,2.7,7.9,,268,,,,,,,,,,,,,,3.111,0.162,2.292,0.032,0.023,11.7,,,,,,,,,,,,,,,,,,,,,,10.901,
경안천10,2013-06-27,4회차,,25.5,8.4,4,6.9,81.4,2.738,0.098,3.9,8.4,,310,,,,,,,,,,,,,,2.48,0.004,1.93,0.017,0.006,19.1,,,,,,,,,,,,,,,,,,,,,,10.773,
경안천10,2013-07-05,1회차,,25.1,7,1.6,4.9,9.7,2.63,0.063,3,8,,291,,,,,,,,,,,,,,2.618,0.162,2.055,0.036,0.031,10.3,,,,,,,,,,,,,,,,,,,,,,12.361,
경안천10,2013-07-11,2회차,,22.8,8.5,1.9,4.6,4.5,3.116,0.104,2.3,7.9,,221,,,,,,,,,,,,,,3.007,0.127,2.522,0.05,0.049,31.9,,,,,,,,,,,,,,,,,,,,,,23.303,
경안천10,2013-07-18,3회차,,19.3,10.2,1.1,4.5,3.2,3.136,0.078,3,8.3,,151,,,,,,,,,,,,,,3.075,0.091,2.872,0.043,0.039,32.4,,,,,,,,,,,,,,,,,,,,,,163.064,
경안천10,2013-07-25,4회차,,19.8,10.6,1,3.3,0.2,3.313,0.054,1.9,8.1,,165,,,,,,,,,,,,,,3.306,0.088,3.028,0.033,0.031,14.5,,,,,,,,,,,,,,,,,,,,,,74.284,
경안천10,2013-07-31,5회차,,23.4,10.4,2.6,7.3,1.4,2.878,0.219,3.8,8,,162,,,,,,,,,,,,,,2.621,0.22,2.162,0.071,0.07,85.8,,,,,,,,,,,,,,,,,,,,,,59.526,
경안천10,2013-08-08,1회차,,22.4,10.9,0.7,3.5,0.6,2.862,0.059,1.6,8.3,,181,,,,,,,,,,,,,,2.813,0.078,2.613,0.039,0.037,22.3,,,,,,,,,,,,,,,,,,,,,,39.646,
경안천10,2013-08-14,2회차,,25.8,10.2,0.7,4,1.3,2.974,0.048,2.2,8.1,,219,,,,,,,,,,,,,,2.921,0.039,2.702,0.026,0.02,16.8,,,,,,,,,,,,,,,,,,,,,,22.098,
경안천10,2013-08-22,3회차,,28,7.2,1.8,5.7,37.3,2.852,0.049,3.9,8.3,,294,,,,,,,,,,,,,,2.681,0.014,2.205,0.015,0.002,10.3,,,,,,,,,,,,,,,,,,,,,,7.605,
경안천10,2013-08-29,4회차,,25,6,1.1,6.1,68.4,2.816,0.058,4.5,8.4,,299,,,,,,,,,,,,,,2.608,0.03,2.5,0.011,0.002,12.4,,,,,,,,,,,,,,,,,,,,,,13.161,
경안천10,2013-09-05,1회차,,23,9.7,3.9,6.9,79.8,3.076,0.058,3.2,8.9,,316,,,,,,,,,,,,,,2.8,0.001,2.491,0.015,0.001,13.3,,,,,,,,,,,,,,,,,,,,,,6.671,
경안천10,2013-09-12,2회차,,20.2,8.8,2.4,5.6,13.6,2.663,0.124,4,8.2,,188,,,,,,,,,,,,,,2.654,0.251,1.875,0.068,0.058,26.4,,,,,,,,,,,,,,,,,,,,,,16.859,
경안천10,2013-09-27,3회차,,19.2,9.5,1.3,3.7,55,3.305,0.029,2.3,8.4,,293,,,,,,,,,,,,,,3.29,0.307,2.884,0.021,0.015,3.8,,,,,,,,,,,,,,,,,,,,,,7.949,
경안천10,2013-10-08,1회차,,20.6,7.8,1,3.9,15.5,3.818,0.035,2,8.4,,317,,,,,,,,,,,,,,3.785,0.024,3.289,0.019,0.01,3.8,,,,,,,,,,,,,,,,,,,,,,7.113,
경안천10,2013-10-17,2회차,,15.2,10,1,3.7,8.2,3.712,0.057,1.8,8.4,,337,,,,,,,,,,,,,,3.653,0.059,3.42,0.045,0.021,3.8,,,,,,,,,,,,,,,,,,,,,,5.083,
경안천10,2013-10-25,3회차,,14.6,11.4,1.1,4.1,5.9,3.779,0.03,2.3,8.5,,351,,,,,,,,,,,,,,3.682,0.039,3.284,0.018,0.01,4.5,,,,,,,,,,,,,,,,,,,,,,5.762,
경안천10,2013-10-31,4회차,,13,14.3,0.7,4.3,4,4.123,0.024,2.3,8.5,,370,,,,,,,,,,,,,,4.074,0.046,3.755,0.018,0.009,2.6,,,,,,,,,,,,,,,,,,,,,,4.116,
경안천10,2013-11-08,1회차,,12.1,10.8,0.9,4.3,3.4,4.01,0.032,2.4,8.5,,379,,,,,,,,,,,,,,3.968,0.09,3.638,0.023,0.007,4.1,,,,,,,,,,,,,,,,,,,,,,3.76,
경안천10,2013-11-14,2회차,,7.6,13.2,0.9,4.5,2.7,4.175,0.024,2.3,8.3,,398,,,,,,,,,,,,,,4.161,0.044,3.824,0.018,0.009,2.4,,,,,,,,,,,,,,,,,,,,,,3.701,
경안천10,2013-11-22,3회차,,4.8,13.3,0.7,3.9,1.4,5.561,0.022,2.8,8.5,,432,,,,,,,,,,,,,,5.549,0.158,4.936,0.015,0.008,2.1,,,,,,,,,,,,,,,,,,,,,,3.788,
경안천10,2013-11-29,4회차,,3.3,13.2,1.3,3.5,2.8,4.773,0.038,2.6,8.5,,346,,,,,,,,,,,,,,4.747,0.068,3.981,0.023,0.019,4,,,,,,,,,,,,,,,,,,,,,,5.677,
경안천10,2013-12-06,1회차,,4.8,13.2,0.8,4.2,3.4,5.828,0.022,2.2,7.7,,399,,,,,,,,,,,,,,5.78,0.236,5.12,0.013,0.005,2.3,,,,,,,,,,,,,,,,,,,,,,3.02,
경안천10,2013-12-10,2회차,,4.6,12.3,1.8,4.7,7.7,5.651,0.051,2.8,7.7,,369,,,,,,,,,,,,,,5.593,0.598,4.601,0.017,0.007,12.3,,,,,,,,,,,,,,,,,,,,,,8.598,
경안천10,2014-01-24,1회차,,0.8,14.3,1.4,5,6.9,8.229,0.038,3.3,7.5,,495,,,,,,,,,,,,,,8.213,2.371,5.541,0.017,0.004,1.9,,,,,,,,,,,,,,,,,,,,,,3.076,
경안천10,2014-02-07,1회차,,2,14.6,1.1,4.7,2.9,7.433,0.05,3.1,7.5,,419,,,,,,,,,,,,,,7.247,1.842,5.029,0.026,0.015,4.2,,,,,,,,,,,,,,,,,,,,,,3.72,
경안천10,2014-02-13,2회차,,3.5,13.2,1.6,5.3,8.9,7.163,0.044,3.1,7.7,,446,,,,,,,,,,,,,,6.752,1.595,4.959,0.023,0.011,3.6,,,,,,,,,,,,,,,,,,,,,,3.904,
경안천10,2014-02-21,3회차,,4,13.2,1.7,5.2,9.9,7.401,0.041,3.2,7.8,,451,,,,,,,,,,,,,,7.373,1.775,4.961,0.023,0.007,2.7,,,,,,,,,,,,,,,,,,,,,,3.315,
경안천10,2014-02-27,4회차,,6.5,12.6,2.6,6,15.5,7.275,0.042,3.3,7.5,,446,,,,,,,,,,,,,,7.076,1.714,5.119,0.015,0.004,7.2,,,,,,,,,,,,,,,,,,,,,,2.988,
경안천10,2014-03-07,1회차,,4.9,13.3,3.8,6.8,22.4,7.049,0.056,4.7,7.7,,443,,,,,,,,,,,,,,6.86,1.863,4.709,0.02,0.003,6.3,,,,,,,,,,,,,,,,,,,,,,3.175,
경안천10,2014-03-12,2회차,,6.4,13.5,5.3,7.1,51.6,7.436,0.081,4.5,7.8,,454,,,,,,,,,,,,,,7.122,2.054,4.532,0.029,0.004,12.8,,,,,,,,,,,,,,,,,,,,,,3.299,
경안천10,2014-03-21,3회차,,9,11.6,6.1,8.2,53.4,6.8,0.078,4.2,7.6,,447,,,,,,,,,,,,,,6.422,1.273,4.374,0.035,0.003,12.4,,,,,,,,,,,,,,,,,,,,,,4.323,
경안천10,2014-03-27,4회차,,14.2,10,5.5,8.8,39.9,5.696,0.104,4.5,7.7,,443,,,,,,,,,,,,,,5.595,1.102,4.036,0.03,0.005,10.3,,,,,,,,,,,,,,,,,,,,,,3.491,
경안천10,2014-04-04,1회차,,13.3,12.5,7.1,10.7,43.9,4.964,0.095,4.5,8.6,,412,,,,,,,,,,,,,,4.557,0.464,3.351,0.029,0.005,15.6,,,,,,,,,,,,,,,,,,,,,,3.468,
경안천10,2014-04-10,2회차,,15.4,14.2,7.1,10.5,56.6,5.198,0.057,4.4,9.1,,420,,,,,,,,,,,,,,4.979,0.035,3.932,0.024,0.001,17.4,,,,,,,,,,,,,,,,,,,,,,2.68,
경안천10,2014-04-18,3회차,,16,11.4,6.2,9.7,62.4,5.076,0.068,4.3,8.6,,434,,,,,,,,,,,,,,4.839,0.078,3.823,0.027,0.001,18.3,,,,,,,,,,,,,,,,,,,,,,2.854,
경안천10,2014-04-24,4회차,,18.6,12.8,6.2,10,53.4,3.924,0.05,5.3,9.2,,450,,,,,,,,,,,,,,3.708,0.082,3.258,0.015,0.002,15.5,,,,,,,,,,,,,,,,,,,,,,2.223,
경안천10,2014-04-30,5회차,,17,7.9,4.1,7,11.4,3.852,0.065,4.2,7.9,,379,,,,,,,,,,,,,,3.669,0.677,2.326,0.026,0.007,10.1,,,,,,,,,,,,,,,,,,,,,,4.567,
경안천10,2014-05-09,1회차,,17.9,12.8,6.5,9.7,32.7,3.261,0.09,4.6,9.2,,407,,,,,,,,,,,,,,2.702,0.029,2.236,0.015,0.001,25.3,,,,,,,,,,,,,,,,,,,,,,3.545,
경안천10,2014-05-15,2회차,,22.2,9.7,3.4,7.1,64.4,2.359,0.064,4.4,8.4,,295,,,,,,,,,,,,,,2.188,0.179,1.838,0.014,0.002,11.9,,,,,,,,,,,,,,,,,,,,,,4.865,
경안천10,2014-05-23,3회차,,23.5,14.6,7.5,10.4,34.9,2.291,0.102,7.6,9.2,,430,,,,,,,,,,,,,,1.947,0.152,1.284,0.021,0.002,22,,,,,,,,,,,,,,,,,,,,,,2.898,
경안천10,2014-05-29,4회차,,24.8,16.2,9.1,11.3,104.1,2.633,0.107,7.7,9.4,,434,,,,,,,,,,,,,,2.003,0.028,1.263,0.026,0.005,22.9,,,,,,,,,,,,,,,,,,,,,,2.79,
경안천10,2014-06-13,1회차,,23.7,12.4,6.1,9.1,154.5,2.733,0.087,6.8,9,,423,,,,,,,,,,,,,,2.267,0.08,1.221,0.015,0.001,16.1,,,,,,,,,,,,,,,,,,,,,,3.456,
경안천10,2014-06-19,2회차,,25.2,10.7,4.9,8.5,41.8,2.001,0.07,6.3,8.9,,444,,,,,,,,,,,,,,1.647,0.033,1.123,0.017,0.002,12.9,,,,,,,,,,,,,,,,,,,,,,2.608,
경안천10,2014-06-27,3회차,,26.1,12,4.8,8.3,80.2,2.558,0.093,4.2,8.8,,373,,,,,,,,,,,,,,1.991,0.019,1.438,0.012,0.002,24.7,,,,,,,,,,,,,,,,,,,,,,3.854,
경안천10,2014-07-04,1회차,,24.8,7,3.8,7.8,25.3,1.986,0.09,5.1,8.1,,431,,,,,,,,,,,,,,1.824,0.149,1.21,0.017,0.001,17.7,,,,,,,,,,,,,,,,,,,,,,4.671,
경안천10,2014-07-10,2회차,,27.7,10.8,5.5,9.1,129.1,2.051,0.084,5.5,8.8,,452,,,,,,,,,,,,,,1.565,0.01,1.24,0.016,0.002,17.6,,,,,,,,,,,,,,,,,,,,,,4.344,
경안천10,2014-07-15,3회차,,27.7,13.9,6.2,11,129.5,1.683,0.182,6.2,8.8,,470,,,,,,,,,,,,,,1.496,0.004,1.38,0.015,0.001,23.7,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2014-07-24,4회차,,22.9,8,2.7,5.7,9.5,2.25,0.135,4.6,8,,237,,,,,,,,,,,,,,2.061,0.498,1.3,0.051,0.037,33.1,,,,,,,,,,,,,,,,,,,,,,29.07,
경안천10,2014-07-31,5회차,,27.9,13.9,3.7,6.6,92.3,2.673,0.053,4.3,8.8,,392,,,,,,,,,,,,,,2.344,0.007,2.06,0.007,0.001,12.1,,,,,,,,,,,,,,,,,,,,,,2.626,
경안천10,2014-08-04,1회차,,25.9,6.9,2.4,6.1,11.6,2.999,0.066,3.5,8.2,,407,,,,,,,,,,,,,,2.686,0.129,1.68,0.011,0.003,14.4,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2014-08-11,2회차,,22.6,8.8,3.2,7.3,6.2,2.654,0.264,5.2,7.7,,176,,,,,,,,,,,,,,2.458,0.234,1.47,0.076,0.063,76,,,,,,,,,,,,,,,,,,,,,,26.526,
경안천10,2014-08-22,3회차,,21.5,9.5,1.7,5.4,9.4,4.721,0.109,3.2,8,,197,,,,,,,,,,,,,,4.69,0.122,3.61,0.054,0.045,24.9,,,,,,,,,,,,,,,,,,,,,,58.355,
경안천10,2014-08-29,4회차,,25.3,7.5,1,3.1,3.6,3.739,0.04,2.2,8.1,,368,,,,,,,,,,,,,,3.704,0.04,3.04,0.024,0.017,3.1,,,,,,,,,,,,,,,,,,,,,,8.6,
경안천10,2014-09-01,1회차,,25.4,10.2,3.9,6.1,31.2,2.942,0.068,4.2,8.7,,372,,,,,,,,,,,,,,2.557,0.019,2.35,0.015,0.002,14.9,,,,,,,,,,,,,,,,,,,,,,5.929,
경안천10,2014-09-11,2회차,,23.6,8.5,1.7,4.6,18.4,3.145,0.042,2.6,7.8,,348,,,,,,,,,,,,,,3.135,0.011,2.49,0.01,0.002,11.5,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2014-09-19,3회차,,22,7,2.8,4.6,42.6,2.745,0.039,3.2,8.4,,419,,,,,,,,,,,,,,2.525,0.013,2.42,0.01,0.001,6.6,,,,,,,,,,,,,,,,,,,,,,5.002,
경안천10,2014-09-26,4회차,,22.8,8.8,2.3,4.2,20.2,3.011,0.038,3.5,8.3,,376,,,,,,,,,,,,,,2.973,0.038,2.25,0.008,0.001,5.7,,,,,,,,,,,,,,,,,,,,,,3.988,
경안천10,2014-09-30,5회차,,21.2,8,1.5,4.5,43.3,3.364,0.042,3.4,7.7,,397,,,,,,,,,,,,,,3.335,0.045,2.58,0.006,0.003,9.4,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2014-10-10,1회차,,19.3,10.2,2,4.8,17.2,4.142,0.029,3.2,8.3,,423,,,,,,,,,,,,,,3.985,0.018,3.51,0.008,0.001,4.6,,,,,,,,,,,,,,,,,,,,,,3.834,
경안천10,2014-10-17,2회차,,15.4,10.6,1,4.4,6.8,4.321,0.034,3.4,8.2,,440,,,,,,,,,,,,,,4.162,0.038,3.29,0.012,0.006,6,,,,,,,,,,,,,,,,,,,,,,3.603,
경안천10,2014-10-23,3회차,,14.1,9.3,1.5,5,2.7,3.075,0.073,4.6,8.2,,233,,,,,,,,,,,,,,2.932,0.083,2.1,0.072,0.033,5.1,,,,,,,,,,,,,,,,,,,,,,10.022,
경안천10,2014-10-31,4회차,,13.8,12.1,0.9,3.3,1.6,3.97,0.026,2.6,8.4,,383,,,,,,,,,,,,,,3.718,0.024,1.95,0.009,0.008,3,,,,,,,,,,,,,,,,,,,,,,4.864,
경안천10,2014-11-04,1회차,,12.1,13.1,0.7,3.8,1.4,4.113,0.022,2.7,8.5,,391,,,,,,,,,,,,,,3.878,0.038,1.75,0.013,0.007,3.2,,,,,,,,,,,,,,,,,,,,,,4.74,
경안천10,2014-11-14,2회차,,7.2,14,0.9,4.1,0.7,3.83,0.033,2.8,8.4,,431,,,,,,,,,,,,,,3.774,0.14,3.34,0.021,0.002,2.1,,,,,,,,,,,,,,,,,,,,,,4.937,
경안천10,2014-11-21,3회차,,8,13.5,1.6,4.1,3.2,5.453,0.055,3.7,8.5,,472,,,,,,,,,,,,,,5.184,0.159,3.34,0.011,0.004,20.4,,,,,,,,,,,,,,,,,,,,,,4.152,
경안천10,2014-11-28,4회차,,9.3,11.8,1.9,3.6,3.9,6.035,0.027,4,8.3,,461,,,,,,,,,,,,,,5.86,0.164,3.26,0.013,0.004,4.8,,,,,,,,,,,,,,,,,,,,,,3.861,
경안천10,2014-12-04,1회차,,3,13.4,0.9,3.5,0.5,5.347,0.027,2.6,8.2,,417,,,,,,,,,,,,,,5.285,0.223,4.974,0.009,0.007,1.6,,,,,,,,,,,,,,,,,,,,,,13.54,
경안천10,2014-12-12,2회차,,2.7,14,1.1,3.6,1.6,6.538,0.037,2.6,8.2,,471,,,,,,,,,,,,,,6.461,0.289,5.91,0.021,0.001,1.2,,,,,,,,,,,,,,,,,,,,,,4.107,
경안천10,2014-12-15,3회차,,2.2,14.4,0.7,4,1.1,6.758,0.025,2.9,7.6,,489,,,,,,,,,,,,,,6.724,0.754,5.69,0.014,0.004,2.1,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2014-12-23,4회차,,0.4,13.6,0.6,3.7,0.8,7.659,0.042,2.6,7.9,,578,,,,,,,,,,,,,,7.631,1.029,6.161,0.029,0.01,1.3,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2014-12-29,5회차,,1.8,12.8,0.9,3.8,0.8,8.049,0.021,2.7,7.9,,586,,,,,,,,,,,,,,7.909,1.352,6.159,0.012,0.006,0.8,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2015-01-06,1회차,,2.8,13,0.9,4.4,1.1,7.974,0.025,3.1,7.3,,304,,,,,,,,,,,,,,7.848,2.228,5.015,0.013,0.003,2,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2015-01-12,2회차,,2.6,12.9,0.9,4.5,1.2,8.17,0.038,3.5,7.9,,565,,,,,,,,,,,,,,8.024,2.103,5.16,0.018,0.005,1.8,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2015-01-29,3회차,,2.3,14.9,2.1,4.9,4.3,8.392,0.034,3.8,8.4,,525,,,,,,,,,,,,,,7.536,2.497,3.805,0.012,0.004,2.5,,,,,,,,,,,,,,,,,,,,,,3.353,
경안천10,2015-02-02,1회차,,3.1,14.1,1.2,4.8,4.8,8.224,0.032,3.5,8.2,,457,,,,,,,,,,,,,,8.206,2.068,4.124,0.014,0.004,2.1,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2015-02-12,2회차,,3.1,14.8,1.5,4.8,5.8,8.448,0.036,3.5,8.5,,506,,,,,,,,,,,,,,8.388,2.368,5.012,0.016,0.002,2.3,,,,,,,,,,,,,,,,,,,,,,3.089,
경안천10,2015-02-16,3회차,,3.6,7,0.8,3.4,0.8,7.022,0.018,2.6,7.9,,519,,,,,,,,,,,,,,6.784,0.145,5.618,0.016,0.009,0.7,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2015-02-24,4회차,,6.3,12.8,1.8,4.8,6.1,6.822,0.036,3.3,6.9,,258,,,,,,,,,,,,,,6.786,2.031,3.47,0.016,0.002,2.5,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2015-03-06,1회차,,4.4,12.7,1.4,4.6,3.5,8.984,0.032,3.3,8.3,,504,,,,,,,,,,,,,,8.44,2.498,4.225,0.016,0.004,1.5,,,,,,,,,,,,,,,,,,,,,,3.401,
경안천10,2015-03-12,2회차,,3.8,12.7,1.4,5,4.2,7.748,0.04,4,8,,492,,,,,,,,,,,,,,7.462,1.693,5.066,0.016,0.005,1.9,,,,,,,,,,,,,,,,,,,,,,3.045,
경안천10,2015-03-19,3회차,,10.2,12,3.5,6,14.6,7.18,0.056,4.5,8.1,,493,,,,,,,,,,,,,,6.896,1.292,4.275,0.028,0.005,7.7,,,,,,,,,,,,,,,,,,,,,,3.894,
경안천10,2015-03-27,4회차,,11.8,11.3,3.3,6.2,10.7,6.106,0.052,4,8.1,,483,,,,,,,,,,,,,,5.814,0.737,4.105,0.026,0.004,7.3,,,,,,,,,,,,,,,,,,,,,,2.787,
경안천10,2015-04-03,1회차,,14.2,8.9,9.6,9.7,26.5,4.994,0.256,7.4,8,,354,,,,,,,,,,,,,,4.446,1.782,1.647,0.034,0.011,62,,,,,,,,,,,,,,,,,,,,,,36.856,
경안천10,2015-04-07,2회차,,12,10.8,1.8,4.7,4.6,4.698,0.044,3,8.1,,349,,,,,,,,,,,,,,4.672,0.447,3.42,0.018,0.005,7,,,,,,,,,,,,,,,,,,,,,,6.947,
경안천10,2015-04-14,3회차,,12,11.3,3.1,5.1,16.4,4.714,0.054,3.4,8.4,,404,,,,,,,,,,,,,,4.644,0.238,3.48,0.02,0.001,6.1,,,,,,,,,,,,,,,,,,,,,,8.819,
경안천10,2015-04-20,4회차,,13.4,10.7,3.4,5,21.2,4.436,0.066,3.8,8.1,,360,,,,,,,,,,,,,,4.314,0.917,2.831,0.026,0.004,14.3,,,,,,,,,,,,,,,,,,,,,,17.176,
경안천10,2015-04-30,5회차,,19.8,9.6,3.5,5.1,40.1,4.056,0.058,3.6,7.5,,404,,,,,,,,,,,,,,3.858,0.274,2.362,0.026,0.002,11.2,,,,,,,,,,,,,,,,,,,,,,6.064,
경안천10,2015-05-08,1회차,,19,12.2,5.7,7.1,66.6,3.748,0.06,4.6,8.5,,414,,,,,,,,,,,,,,3.51,0.015,2.457,0.024,0.003,14.7,,,,,,,,,,,,,,,,,,,,,,2.997,
경안천10,2015-05-14,2회차,,20,9.5,3.3,5.7,47.1,2.946,0.062,4.8,8.1,,362,,,,,,,,,,,,,,2.748,0.148,1.906,0.026,0.003,16.7,,,,,,,,,,,,,,,,,,,,,,5.469,
경안천10,2015-05-21,3회차,,20.9,9.8,3,5.6,43.3,3.3,0.054,4.1,8.2,,444,,,,,,,,,,,,,,3.112,0.092,2.263,0.022,0.002,15.5,,,,,,,,,,,,,,,,,,,,,,3.814,
경안천10,2015-05-29,4회차,,25,9.9,2.5,5.6,31.6,2.792,0.044,4.5,8.3,,488,,,,,,,,,,,,,,2.576,0.028,1.378,0.026,0.001,9.8,,,,,,,,,,,,,,,,,,,,,,2.028,
경안천10,2015-06-04,1회차,,24,9.6,2.8,6,42,2.872,0.066,4.6,8.3,,497,,,,,,,,,,,,,,2.776,0.053,1.824,0.02,0.001,10.5,,,,,,,,,,,,,,,,,,,,,,1.93,
경안천10,2015-06-11,2회차,,25.5,8.1,3,5.6,30.8,2.366,0.042,4.5,8.3,,516,,,,,,,,,,,,,,2.274,0.033,1.535,0.016,0,12.3,,,,,,,,,,,,,,,,,,,,,,1.71,
경안천10,2015-06-19,3회차,,26.1,9.3,3.6,7.3,45.2,2.418,0.046,5.8,8.4,,467,,,,,,,,,,,,,,2.282,0.018,1.132,0.034,0.001,10,,,,,,,,,,,,,,,,,,,,,,2.849,
경안천10,2015-06-25,4회차,,27.1,9.3,4.5,8.4,41.9,2.362,0.048,6.6,8.9,,449,,,,,,,,,,,,,,2.228,0.017,1.361,0.018,0.002,14.5,,,,,,,,,,,,,,,,,,,,,,3.073,
경안천10,2015-07-03,1회차,,26.8,14.4,4,8.4,52.9,1.938,0.056,5.5,9.3,,418,,,,,,,,,,,,,,1.762,0.009,1.188,0.026,0,14,,,,,,,,,,,,,,,,,,,,,,2.325,
경안천10,2015-07-09,2회차,,24.6,13.4,4.2,8.6,44.2,2.602,0.072,4.5,9,,464,,,,,,,,,,,,,,2.474,0.008,1.648,0.052,0,18,,,,,,,,,,,,,,,,,,,,,,1.782,
경안천10,2015-07-17,3회차,,25.3,10.2,4.5,9,66.3,2.638,0.058,7.8,9.2,,392,,,,,,,,,,,,,,2.406,0.01,1.623,0.024,0.001,19.3,,,,,,,,,,,,,,,,,,,,,,2.557,
경안천10,2015-07-23,4회차,,28.4,10.7,4.3,9.7,165.9,3.184,0.068,7.1,9.2,,440,,,,,,,,,,,,,,2.704,0.038,1.8,0.032,0.001,20.7,,,,,,,,,,,,,,,,,,,,,,2.854,
경안천10,2015-07-30,5회차,,24.4,7.6,2.1,6.6,6.5,3.286,0.186,4.2,8.2,,225,,,,,,,,,,,,,,3.224,0.252,2.325,0.08,0.069,48,,,,,,,,,,,,,,,,,,,,,,24.288,
경안천10,2015-08-04,1회차,,26.5,8.6,1.1,3.3,8.8,2.882,0.046,2.8,7.9,,362,,,,,,,,,,,,,,2.876,0.012,2.606,0.032,0.017,5.7,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2015-08-11,2회차,,26.3,8,0.9,3.6,11.5,2.768,0.042,2.9,8.3,,307,,,,,,,,,,,,,,2.69,0.01,2.256,0.032,0.019,6.5,,,,,,,,,,,,,,,,,,,,,,7.759,
경안천10,2015-08-21,3회차,,25.1,8.2,1,3.1,13.6,2.82,0.044,2,8.3,,357,,,,,,,,,,,,,,2.804,0.017,2.774,0.028,0.016,7.2,,,,,,,,,,,,,,,,,,,,,,8.992,
경안천10,2015-08-28,4회차,,24,8.9,1.3,4.2,21.4,3.198,0.036,3.4,8.2,,413,,,,,,,,,,,,,,3.15,0.015,2.743,0.016,0.006,10.5,,,,,,,,,,,,,,,,,,,,,,5.575,
경안천10,2015-09-04,1회차,,25.2,8.8,3.4,6.5,65.6,2.822,0.04,4.7,8.3,,398,,,,,,,,,,,,,,2.778,0.009,2.167,0.008,0.001,19.5,,,,,,,,,,,,,,,,,,,,,,4.964,
경안천10,2015-09-11,2회차,,24,7.4,1.9,4.8,38.5,2.348,0.038,2.8,8.4,,414,,,,,,,,,,,,,,2.312,0.048,1.99,0.014,0.002,11.3,,,,,,,,,,,,,,,,,,,,,,3.332,
경안천10,2015-09-18,3회차,,22.4,7.8,2.9,6,50.6,2.952,0.044,3.3,8.6,,454,,,,,,,,,,,,,,2.818,0.011,2.344,0.01,0.001,20,,,,,,,,,,,,,,,,,,,,,,3.429,
경안천10,2015-09-25,4회차,,22.5,9.2,2.7,6.1,50.3,2.684,0.038,3,8.5,,481,,,,,,,,,,,,,,2.656,0.055,2.312,0.01,0.001,13.5,,,,,,,,,,,,,,,,,,,,,,3.255,
