no,m_date,loc,temp,ph,ec,do,M73,toc,clola-a,g_rtwqi,rtwqi,rtwqi_n
250,2023-03-12 09:00:00,경안천,12.8,7.1,459.0,8.8,3.4,3.2,17.0,양호,70.58,70.58
251,2023-03-12 10:00:00,경안천,12.8,7.1,459.0,8.8,3.7,3.2,17.8,양호,70.58,70.58
252,2023-03-12 11:00:00,경안천,12.7,7.1,459.0,8.8,3.7,3.1,19.9,양호,70.58,70.58
253,2023-03-12 12:00:00,경안천,12.6,7.1,459.0,8.8,3.4,3.1,21.0,양호,70.58,70.58
254,2023-03-12 13:00:00,경안천,12.6,7.1,458.0,8.7,3.4,3.0,24.5,양호,71.24,71.24
255,2023-03-12 14:00:00,경안천,12.6,7.1,458.0,8.8,3.4,3.1,27.5,양호,71.24,71.24
256,2023-03-12 15:00:00,경안천,12.6,7.1,457.0,9.0,3.5,3.0,28.2,양호,71.75,71.75
257,2023-03-12 16:00:00,경안천,12.6,7.2,457.0,9.1,4.1,3.0,28.0,양호,72.39,72.39
258,2023-03-12 17:00:00,경안천,12.6,7.2,457.0,9.1,3.7,2.9,27.1,양호,72.87,72.87
259,2023-03-12 18:00:00,경안천,12.5,7.2,457.0,9.0,3.6,2.9,24.5,양호,73.34,73.34
260,2023-03-12 19:00:00,경안천,12.4,7.1,458.0,8.7,4.0,2.9,23.3,양호,73.79,73.79
261,2023-03-12 20:00:00,경안천,12.2,7.1,457.0,8.6,4.2,2.9,23.4,보통,74.22,74.22
262,2023-03-12 21:00:00,경안천,11.9,7.1,457.0,8.7,4.1,2.9,23.2,보통,74.64,74.64
263,2023-03-12 22:00:00,경안천,11.7,7.1,457.0,8.6,4.2,2.8,22.3,보통,66.74,66.74
264,2023-03-12 23:00:00,경안천,11.4,7.1,457.0,8.3,4.7,2.7,21.7,보통,66.74,66.74
265,2023-03-13 00:00:00,경안천,11.2,7.1,458.0,8.4,5.3,2.7,21.8,보통,66.74,66.74
266,2023-03-13 01:00:00,경안천,11.0,7.1,460.0,8.5,6.1,2.7,22.3,보통,66.42,66.42
267,2023-03-13 02:00:00,경안천,10.9,7.1,462.0,8.6,6.9,2.7,22.5,보통,74.22,74.22
268,2023-03-13 03:00:00,경안천,10.7,7.1,464.0,8.7,6.3,2.5,21.8,양호,73.79,73.79
269,2023-03-13 04:00:00,경안천,10.5,7.1,465.0,8.7,6.3,2.6,21.7,양호,73.34,73.34
270,2023-03-13 05:00:00,경안천,10.3,7.1,466.0,8.7,6.5,2.6,21.7,양호,72.87,72.87
271,2023-03-13 06:00:00,경안천,10.2,7.1,467.0,8.7,6.2,2.6,21.6,양호,72.39,72.39
272,2023-03-13 07:00:00,경안천,9.9,7.1,467.0,8.6,7.3,2.6,22.1,양호,71.89,71.89
273,2023-03-13 08:00:00,경안천,9.7,7.1,467.0,8.6,7.3,2.6,22.7,양호,71.39,71.39
274,2023-03-13 09:00:00,경안천,9.4,7.1,465.0,8.6,7.4,2.6,23.3,양호,70.86,70.86
275,2023-03-13 10:00:00,경안천,9.4,7.1,465.0,8.7,6.0,2.5,21.3,양호,70.72,70.72
276,2023-03-13 11:00:00,경안천,9.5,7.1,465.0,8.9,5.1,2.5,20.2,양호,70.72,70.72
277,2023-03-13 12:00:00,경안천,9.5,7.1,467.0,9.1,4.5,2.6,20.8,양호,71.24,71.24
278,2023-03-13 13:00:00,경안천,9.6,7.1,469.0,9.4,4.1,,,양호,71.59,71.59
279,2023-03-13 14:00:00,경안천,,,,,,,,,,
280,2023-03-13 15:00:00,경안천,,,,,,,,,,
281,2023-03-13 16:00:00,경안천,10.0,7.2,475.0,9.5,7.7,,21.4,양호,72.05,72.05
282,2023-03-13 17:00:00,경안천,10.0,7.2,475.0,9.8,7.7,,24.7,양호,72.47,72.47
283,2023-03-13 18:00:00,경안천,9.9,7.2,478.0,9.9,8.4,,24.6,양호,72.9,72.9
284,2023-03-13 19:00:00,경안천,9.9,7.2,479.0,9.9,9.2,,23.6,양호,73.18,73.18
285,2023-03-13 20:00:00,경안천,9.8,7.2,483.0,9.9,9.6,,20.6,양호,73.44,73.44
286,2023-03-13 21:00:00,경안천,9.6,7.2,485.0,9.8,9.2,,19.5,양호,73.87,73.87
287,2023-03-13 22:00:00,경안천,9.5,7.2,486.0,9.9,9.6,,19.0,양호,74.11,74.11
288,2023-03-13 23:00:00,경안천,9.4,7.2,487.0,9.7,10.1,3.0,19.2,양호,74.11,74.11
289,2023-03-14 00:00:00,경안천,9.4,7.2,487.0,9.7,11.1,3.0,19.6,양호,73.57,73.57
290,2023-03-14 01:00:00,경안천,9.3,7.2,487.0,9.6,12.8,3.0,19.9,우수,73.14,73.14
291,2023-03-14 02:00:00,경안천,9.3,7.2,487.0,9.6,13.7,3.0,19.6,우수,72.7,72.7
292,2023-03-14 03:00:00,경안천,9.2,7.2,486.0,10.1,13.2,3.0,18.7,양호,72.47,72.47
293,2023-03-14 04:00:00,경안천,9.1,7.2,486.0,9.9,14.5,3.0,19.5,양호,72.11,72.11
294,2023-03-14 05:00:00,경안천,9.0,7.2,486.0,10.0,14.5,3.0,19.7,양호,71.6,71.6
295,2023-03-14 06:00:00,경안천,8.9,7.2,485.0,10.2,13.2,2.9,19.1,양호,71.24,71.24
296,2023-03-14 07:00:00,경안천,8.9,7.2,485.0,10.2,9.9,2.9,18.9,양호,71.54,71.54
297,2023-03-14 08:00:00,경안천,8.9,7.2,483.0,10.3,3.9,3.0,20.0,양호,71.68,71.68
298,2023-03-14 09:00:00,경안천,8.9,7.2,481.0,10.3,3.8,3.0,19.1,양호,71.97,71.97
299,2023-03-14 10:00:00,경안천,9.3,7.3,472.0,10.6,2.7,3.0,17.3,양호,72.1,72.1
300,2023-03-14 11:00:00,경안천,9.8,7.3,470.0,10.6,2.6,2.9,17.9,양호,72.56,72.56
301,2023-03-14 12:00:00,경안천,10.2,7.4,469.0,10.8,2.7,2.9,17.8,양호,72.99,72.99
302,2023-03-14 13:00:00,경안천,10.6,7.4,470.0,11.0,2.8,3.0,17.0,양호,73.58,73.58
303,2023-03-14 14:00:00,경안천,11.0,7.5,469.0,11.3,3.0,3.0,17.2,양호,74.15,74.15
304,2023-03-14 15:00:00,경안천,11.4,7.5,469.0,11.4,3.0,3.0,18.6,양호,74.54,74.54
305,2023-03-14 16:00:00,경안천,11.4,7.5,468.0,11.3,2.9,3.1,21.5,양호,66.79,66.79
306,2023-03-14 17:00:00,경안천,11.3,7.5,467.0,11.3,3.0,3.1,23.8,양호,66.92,66.92
307,2023-03-14 18:00:00,경안천,11.2,7.6,468.0,11.5,2.9,3.1,24.1,양호,74.87,74.87
308,2023-03-14 19:00:00,경안천,10.9,7.6,468.0,11.4,2.8,2.9,25.0,양호,74.87,74.87
309,2023-03-14 20:00:00,경안천,10.8,7.6,468.0,11.3,2.9,3.0,24.8,양호,74.87,74.87
310,2023-03-14 21:00:00,경안천,10.7,7.5,468.0,11.3,2.9,3.0,24.6,양호,74.87,74.87
311,2023-03-14 22:00:00,경안천,10.5,7.5,468.0,11.2,2.9,3.0,24.3,양호,74.87,74.87
312,2023-03-14 23:00:00,경안천,10.5,7.5,468.0,11.1,2.8,2.9,24.4,양호,75.03,75.03
313,2023-03-15 00:00:00,경안천,10.4,7.4,468.0,10.9,3.0,2.9,24.1,양호,75.03,75.03
314,2023-03-15 01:00:00,경안천,10.4,7.4,468.0,10.8,2.9,2.9,21.0,양호,75.03,75.03
315,2023-03-15 02:00:00,경안천,10.4,7.3,468.0,10.6,3.0,2.8,20.6,양호,75.03,75.03
316,2023-03-15 03:00:00,경안천,10.4,7.3,468.0,10.6,3.1,2.8,20.6,양호,75.03,75.03
317,2023-03-15 04:00:00,경안천,10.3,7.3,468.0,10.5,3.1,2.8,20.4,양호,75.41,75.41
318,2023-03-15 05:00:00,경안천,10.2,7.3,469.0,10.5,3.1,2.9,20.4,양호,75.76,75.76
319,2023-03-15 06:00:00,경안천,10.1,7.3,469.0,10.5,3.3,2.9,21.0,양호,82.86,82.86
320,2023-03-15 07:00:00,경안천,10.0,7.3,470.0,10.6,3.2,2.9,21.8,양호,82.86,82.86
321,2023-03-15 08:00:00,경안천,9.9,7.3,470.0,10.7,3.2,2.9,24.9,양호,82.86,82.86
322,2023-03-15 09:00:00,경안천,9.8,7.4,471.0,10.7,3.1,2.9,24.4,양호,82.86,82.86
323,2023-03-15 10:00:00,경안천,9.8,7.4,473.0,10.7,3.0,,22.5,양호,82.55,82.55
324,2023-03-15 11:00:00,경안천,9.9,7.4,475.0,10.6,3.1,,23.6,양호,82.48,82.48
325,2023-03-15 12:00:00,경안천,10.1,7.4,475.0,10.8,3.0,,22.8,양호,82.16,82.16
326,2023-03-15 13:00:00,경안천,10.5,7.4,476.0,10.8,3.0,,21.8,양호,82.08,82.08
327,2023-03-15 14:00:00,경안천,10.8,7.4,477.0,10.9,3.1,,21.4,양호,81.99,81.99
328,2023-03-15 15:00:00,경안천,11.0,7.5,477.0,11.1,3.0,,23.3,양호,81.67,81.67
329,2023-03-15 16:00:00,경안천,10.8,7.5,476.0,11.2,3.0,,26.0,양호,81.57,81.57
330,2023-03-15 17:00:00,경안천,11.0,7.5,478.0,11.0,3.0,,25.9,양호,81.25,81.25
331,2023-03-15 18:00:00,경안천,11.2,7.5,479.0,11.0,3.0,,25.0,양호,81.15,81.15
332,2023-03-15 19:00:00,경안천,11.1,7.5,479.0,10.9,3.1,2.9,25.0,양호,81.15,81.15
333,2023-03-15 20:00:00,경안천,11.0,7.5,479.0,10.9,3.0,2.9,24.5,양호,81.15,81.15
334,2023-03-15 21:00:00,경안천,10.9,7.5,479.0,10.7,2.9,2.9,24.1,양호,81.15,81.15
335,2023-03-15 22:00:00,경안천,10.8,7.4,480.0,10.5,3.2,2.9,24.0,양호,81.25,81.25
336,2023-03-15 23:00:00,경안천,10.8,7.4,481.0,10.3,3.4,2.8,23.8,양호,81.34,81.34
337,2023-03-16 00:00:00,경안천,10.8,7.4,482.0,10.3,3.7,2.8,24.2,양호,81.67,81.67
338,2023-03-16 01:00:00,경안천,10.7,7.4,482.0,10.3,3.8,2.8,24.2,양호,81.75,81.75
339,2023-03-16 02:00:00,경안천,10.6,7.3,482.0,10.2,3.8,2.8,24.2,양호,81.84,81.84
340,2023-03-16 03:00:00,경안천,10.5,7.3,482.0,10.2,3.8,2.7,24.6,양호,82.16,82.16
341,2023-03-16 04:00:00,경안천,10.4,7.3,481.0,10.1,4.3,2.8,25.0,양호,82.24,82.24
342,2023-03-16 05:00:00,경안천,10.3,7.3,481.0,10.1,3.9,2.8,24.8,양호,82.32,82.32
343,2023-03-16 06:00:00,경안천,10.2,7.3,481.0,10.1,3.9,2.7,24.6,양호,82.63,82.63
344,2023-03-16 07:00:00,경안천,10.1,7.3,481.0,9.9,4.2,2.8,24.8,양호,82.63,82.63
345,2023-03-16 08:00:00,경안천,10.0,7.3,481.0,9.8,4.8,2.9,26.7,양호,82.63,82.63
346,2023-03-16 09:00:00,경안천,9.9,7.2,484.0,9.6,4.2,2.8,23.7,양호,82.63,82.63
347,2023-03-16 10:00:00,경안천,10.0,7.3,483.0,9.9,4.4,2.8,22.6,양호,82.63,82.63
348,2023-03-16 11:00:00,경안천,10.1,7.3,486.0,9.8,4.4,2.8,21.4,양호,82.63,82.63
349,2023-03-16 12:00:00,경안천,9.9,7.2,488.0,9.7,4.5,2.8,22.8,양호,82.39,82.39
350,2023-03-16 13:00:00,경안천,10.1,7.3,490.0,10.0,3.9,2.8,21.9,양호,82.39,82.39
351,2023-03-16 14:00:00,경안천,10.5,7.3,491.0,10.4,3.4,2.8,23.0,양호,82.39,82.39
352,2023-03-16 15:00:00,경안천,10.5,7.4,491.0,10.6,3.2,2.8,24.6,양호,82.39,82.39
353,2023-03-16 16:00:00,경안천,10.4,7.4,490.0,10.7,3.3,2.8,25.6,양호,82.39,82.39
354,2023-03-16 17:00:00,경안천,10.4,7.4,491.0,10.8,3.2,2.8,24.6,양호,82.39,82.39
355,2023-03-16 18:00:00,경안천,10.4,7.4,491.0,10.9,3.2,2.7,24.5,양호,82.39,82.39
356,2023-03-16 19:00:00,경안천,10.4,7.4,491.0,10.9,3.1,2.7,25.5,양호,82.39,82.39
357,2023-03-16 20:00:00,경안천,10.3,7.4,491.0,10.9,3.0,2.7,25.3,양호,82.39,82.39
358,2023-03-16 21:00:00,경안천,10.4,7.4,491.0,10.9,3.1,2.8,24.9,양호,82.39,82.39
359,2023-03-16 22:00:00,경안천,10.4,7.4,492.0,11.1,3.1,2.7,24.2,양호,82.39,82.39
360,2023-03-16 23:00:00,경안천,10.4,7.4,492.0,11.1,3.0,2.7,23.2,양호,82.39,82.39
361,2023-03-17 00:00:00,경안천,10.4,7.4,492.0,11.0,3.4,2.7,22.7,양호,82.39,82.39
362,2023-03-17 01:00:00,경안천,10.4,7.4,492.0,10.9,3.4,2.6,22.0,양호,82.39,82.39
363,2023-03-17 02:00:00,경안천,10.3,7.4,492.0,10.8,4.2,2.6,23.5,양호,82.39,82.39
364,2023-03-17 03:00:00,경안천,10.2,7.3,492.0,10.6,4.6,2.6,23.4,양호,82.39,82.39
365,2023-03-17 04:00:00,경안천,10.1,7.3,492.0,10.5,4.6,2.6,23.9,양호,82.39,82.39
366,2023-03-17 05:00:00,경안천,9.9,7.3,493.0,10.1,5.1,2.6,23.4,양호,82.39,82.39
367,2023-03-17 06:00:00,경안천,9.7,7.2,493.0,10.0,4.9,2.6,22.3,양호,82.39,82.39
368,2023-03-17 07:00:00,경안천,9.5,7.2,494.0,10.0,4.5,2.7,21.1,양호,82.39,82.39
369,2023-03-17 08:00:00,경안천,9.4,7.2,494.0,9.9,5.4,2.8,22.6,양호,82.39,82.39
370,2023-03-17 09:00:00,경안천,9.3,7.2,494.0,9.9,5.3,2.7,21.8,양호,82.39,82.39
371,2023-03-17 10:00:00,경안천,9.4,7.2,494.0,10.1,4.5,2.8,19.7,양호,82.39,82.39
372,2023-03-17 11:00:00,경안천,,,,,,,,,,
373,2023-03-17 12:00:00,경안천,,,,,,,,,,
374,2023-03-17 13:00:00,경안천,,,,,,,,,,
375,2023-03-17 14:00:00,경안천,,,,,,,,,,
376,2023-03-17 15:00:00,경안천,,,,,,,,,,
377,2023-03-17 16:00:00,경안천,,,,,,,,,,
378,2023-03-17 17:00:00,경안천,,,,,,2.9,25.4,,82.56,82.56
379,2023-03-17 18:00:00,경안천,,,,,,2.9,28.4,,83.03,83.03
380,2023-03-17 19:00:00,경안천,,,,,,2.9,29.9,,83.84,83.84
381,2023-03-17 20:00:00,경안천,10.4,7.6,487.0,12.2,2.9,2.9,29.0,우수,83.84,83.84
382,2023-03-17 21:00:00,경안천,10.3,7.6,488.0,12.1,2.9,2.8,28.8,우수,83.84,83.84
383,2023-03-17 22:00:00,경안천,10.3,7.6,487.0,12.1,2.9,2.8,27.9,우수,83.84,83.84
384,2023-03-17 23:00:00,경안천,10.3,7.6,486.0,12.1,2.7,2.8,26.9,우수,83.68,83.68
385,2023-03-18 00:00:00,경안천,10.4,7.6,485.0,11.9,2.7,2.9,26.8,우수,83.34,83.34
386,2023-03-18 01:00:00,경안천,10.3,7.5,485.0,11.8,2.7,2.8,26.2,우수,83.27,83.27
387,2023-03-18 02:00:00,경안천,10.3,7.5,484.0,11.7,2.8,2.7,25.9,우수,83.22,83.22
388,2023-03-18 03:00:00,경안천,10.3,7.5,484.0,11.6,2.9,2.7,26.3,우수,83.18,83.18
389,2023-03-18 04:00:00,경안천,10.2,7.4,485.0,11.5,3.1,2.8,26.6,우수,82.9,82.9
390,2023-03-18 05:00:00,경안천,10.1,7.4,486.0,11.5,3.3,2.7,27.7,우수,82.8,82.8
391,2023-03-18 06:00:00,경안천,10.0,7.4,487.0,11.4,3.3,2.8,27.8,우수,82.71,82.71
392,2023-03-18 07:00:00,경안천,9.8,7.4,488.0,11.0,3.5,2.8,26.0,양호,82.39,82.39
393,2023-03-18 08:00:00,경안천,9.6,7.4,488.0,10.9,3.6,2.8,26.1,양호,82.39,82.39
394,2023-03-18 09:00:00,경안천,9.5,7.3,488.0,10.8,3.5,2.8,22.8,양호,82.39,82.39
395,2023-03-18 10:00:00,경안천,9.5,7.4,488.0,10.9,3.4,2.8,23.4,양호,82.39,82.39
396,2023-03-18 11:00:00,경안천,9.6,7.4,487.0,11.2,3.1,2.9,26.0,양호,82.39,82.39
397,2023-03-18 12:00:00,경안천,10.2,7.5,488.0,11.5,3.0,2.8,21.8,양호,82.39,82.39
398,2023-03-18 13:00:00,경안천,10.5,7.5,487.0,11.8,3.0,2.9,23.4,양호,82.39,82.39
399,2023-03-18 14:00:00,경안천,11.2,7.6,487.0,11.8,2.8,2.9,18.8,양호,82.39,82.39
400,2023-03-18 15:00:00,경안천,11.3,7.6,486.0,12.1,2.8,3.0,23.4,양호,82.39,82.39
401,2023-03-18 16:00:00,경안천,11.7,7.6,486.0,12.0,2.7,3.0,23.6,양호,82.39,82.39
402,2023-03-18 17:00:00,경안천,11.6,7.7,486.0,12.2,2.7,3.0,27.1,양호,82.39,82.39
403,2023-03-18 18:00:00,경안천,11.8,7.7,485.0,12.3,2.8,3.0,29.1,양호,82.39,82.39
404,2023-03-18 19:00:00,경안천,11.8,7.8,484.0,12.3,2.8,3.0,30.6,양호,82.39,82.39
405,2023-03-18 20:00:00,경안천,11.7,7.8,484.0,12.4,2.8,2.9,31.5,양호,82.39,82.39
406,2023-03-18 21:00:00,경안천,11.8,7.8,484.0,12.4,3.0,2.9,31.6,양호,82.39,82.39
407,2023-03-18 22:00:00,경안천,11.6,7.8,484.0,12.3,3.1,2.9,31.1,양호,82.39,82.39
408,2023-03-18 23:00:00,경안천,11.7,7.8,484.0,12.2,3.1,2.9,31.0,양호,82.39,82.39
409,2023-03-19 00:00:00,경안천,11.6,7.7,484.0,12.1,3.2,2.9,31.2,양호,82.39,82.39
410,2023-03-19 01:00:00,경안천,11.5,7.7,485.0,12.0,3.6,2.9,31.6,양호,82.39,82.39
411,2023-03-19 02:00:00,경안천,11.3,7.6,486.0,11.8,3.8,2.9,32.0,양호,82.39,82.39
412,2023-03-19 03:00:00,경안천,11.0,7.6,486.0,11.7,3.9,2.9,33.0,양호,82.39,82.39
413,2023-03-19 04:00:00,경안천,10.9,7.6,486.0,11.7,3.8,2.9,33.1,양호,82.39,82.39
414,2023-03-19 05:00:00,경안천,10.7,7.6,486.0,11.6,3.8,2.9,34.0,양호,82.39,82.39
415,2023-03-19 06:00:00,경안천,10.5,7.5,486.0,11.5,4.2,2.9,34.0,양호,82.39,82.39
416,2023-03-19 07:00:00,경안천,10.4,7.5,486.0,11.4,4.2,2.9,33.8,양호,82.39,82.39
417,2023-03-19 08:00:00,경안천,10.2,7.5,486.0,11.4,3.9,2.9,35.4,양호,82.39,82.39
418,2023-03-19 09:00:00,경안천,10.2,7.5,487.0,11.4,3.7,2.9,34.4,양호,82.39,82.39
419,2023-03-19 10:00:00,경안천,10.1,7.5,487.0,11.4,3.7,2.9,33.2,양호,82.39,82.39
420,2023-03-19 11:00:00,경안천,10.6,7.6,487.0,11.5,3.5,3.0,32.8,양호,82.39,82.39
421,2023-03-19 12:00:00,경안천,11.3,7.7,487.0,11.9,3.5,3.0,28.4,양호,82.39,82.39
422,2023-03-19 13:00:00,경안천,12.2,7.7,488.0,11.9,3.1,3.0,22.3,양호,82.39,82.39
423,2023-03-19 14:00:00,경안천,12.2,7.8,487.0,12.4,3.3,3.0,32.7,양호,82.39,82.39
424,2023-03-19 15:00:00,경안천,11.4,8.0,486.0,13.3,3.6,3.1,44.0,양호,75.43,75.43
425,2023-03-19 16:00:00,경안천,12.2,7.9,487.0,12.5,3.4,3.2,35.7,양호,75.08,75.08
426,2023-03-19 17:00:00,경안천,12.5,7.9,487.0,12.5,3.2,3.2,37.4,양호,74.71,74.71
427,2023-03-19 18:00:00,경안천,12.6,8.1,486.0,12.9,3.3,3.1,41.7,양호,74.32,74.32
428,2023-03-19 19:00:00,경안천,12.4,8.1,486.0,13.0,3.2,3.1,41.7,양호,73.91,73.91
429,2023-03-19 20:00:00,경안천,12.4,8.0,488.0,12.7,3.1,3.1,38.2,양호,73.48,73.48
430,2023-03-19 21:00:00,경안천,12.4,7.9,488.0,12.5,3.1,3.1,36.0,양호,73.03,73.03
431,2023-03-19 22:00:00,경안천,12.4,7.9,489.0,12.5,3.3,3.0,36.2,양호,73.03,73.03
432,2023-03-19 23:00:00,경안천,12.3,7.9,489.0,12.4,3.5,3.0,35.6,양호,73.03,73.03
433,2023-03-20 00:00:00,경안천,12.1,7.8,489.0,12.3,3.7,3.0,36.4,양호,73.03,73.03
434,2023-03-20 01:00:00,경안천,11.9,7.7,490.0,12.0,3.7,2.9,34.1,양호,73.03,73.03
435,2023-03-20 02:00:00,경안천,11.6,7.6,491.0,11.6,3.7,2.9,33.4,양호,73.03,73.03
436,2023-03-20 03:00:00,경안천,11.4,7.6,491.0,11.5,3.8,2.9,34.4,양호,73.48,73.48
437,2023-03-20 04:00:00,경안천,11.2,7.6,490.0,11.5,4.0,3.0,36.2,양호,73.91,73.91
438,2023-03-20 05:00:00,경안천,11.0,7.5,491.0,11.4,4.0,3.0,35.5,양호,74.32,74.32
439,2023-03-20 06:00:00,경안천,10.8,7.5,492.0,11.3,3.9,2.9,34.1,양호,74.71,74.71
440,2023-03-20 07:00:00,경안천,10.7,7.5,493.0,11.1,4.0,2.9,34.0,양호,75.08,75.08
441,2023-03-20 08:00:00,경안천,10.6,7.5,493.0,11.1,4.1,3.0,34.9,양호,75.43,75.43
442,2023-03-20 09:00:00,경안천,10.5,7.4,494.0,11.1,3.9,3.0,31.9,양호,82.39,82.39
443,2023-03-20 10:00:00,경안천,10.5,7.5,495.0,11.2,3.7,3.0,31.9,양호,82.39,82.39
444,2023-03-20 11:00:00,경안천,10.8,7.6,494.0,11.6,3.6,3.1,31.0,양호,75.43,75.43
445,2023-03-20 12:00:00,경안천,11.3,7.7,497.0,11.8,3.5,3.1,29.3,양호,75.08,75.08
446,2023-03-20 13:00:00,경안천,12.1,7.8,496.0,12.0,3.3,3.1,25.3,양호,74.54,74.54
447,2023-03-20 14:00:00,경안천,12.9,7.7,498.0,11.9,3.0,3.1,20.6,양호,74.15,74.15
448,2023-03-20 15:00:00,경안천,,,,,,,,,,
449,2023-03-20 16:00:00,경안천,,,,,,,,,,
450,2023-03-20 17:00:00,경안천,13.2,,500.0,,3.2,3.2,35.8,,72.89,72.89
451,2023-03-20 18:00:00,경안천,13.2,,500.0,,3.0,3.1,35.4,,71.84,71.84
452,2023-03-20 19:00:00,경안천,13.0,,500.0,,3.0,3.1,37.1,,70.67,70.67
453,2023-03-20 20:00:00,경안천,12.9,,500.0,,3.1,3.0,37.9,,70.08,70.08
454,2023-03-20 21:00:00,경안천,12.8,8.0,500.0,12.5,3.4,3.0,38.0,양호,70.08,70.08
455,2023-03-20 22:00:00,경안천,12.6,7.9,500.0,12.4,3.4,3.0,37.8,양호,70.08,70.08
456,2023-03-20 23:00:00,경안천,12.5,7.9,501.0,12.3,3.5,3.0,38.0,양호,70.77,70.77
457,2023-03-21 00:00:00,경안천,12.5,7.9,500.0,12.2,4.1,2.9,39.3,양호,71.43,71.43
458,2023-03-21 01:00:00,경안천,12.3,7.8,501.0,12.1,4.0,3.0,39.0,양호,72.07,72.07
459,2023-03-21 02:00:00,경안천,12.1,7.7,501.0,11.9,3.7,2.9,37.5,양호,72.67,72.67
460,2023-03-21 03:00:00,경안천,11.9,7.6,503.0,11.6,3.7,2.8,35.1,양호,72.93,72.93
461,2023-03-21 04:00:00,경안천,11.8,7.6,504.0,11.3,3.8,2.9,34.9,양호,73.3,73.3
462,2023-03-21 05:00:00,경안천,11.6,7.6,503.0,11.2,3.8,2.9,35.4,양호,74.1,74.1
463,2023-03-21 06:00:00,경안천,11.4,7.5,503.0,11.2,3.9,2.9,36.0,양호,74.65,74.65
464,2023-03-21 07:00:00,경안천,11.2,7.5,503.0,11.1,3.9,2.9,37.2,양호,81.77,81.77
465,2023-03-21 08:00:00,경안천,11.1,7.5,504.0,11.1,3.9,3.0,38.4,양호,82.15,82.15
466,2023-03-21 09:00:00,경안천,10.9,7.5,503.0,11.0,3.9,2.9,35.0,양호,82.15,82.15
467,2023-03-21 10:00:00,경안천,11.2,7.6,503.0,11.2,3.8,2.9,34.5,양호,82.15,82.15
468,2023-03-21 11:00:00,경안천,11.3,7.7,502.0,11.5,3.9,3.0,38.2,양호,82.15,82.15
469,2023-03-21 12:00:00,경안천,12.2,7.8,504.0,11.6,3.5,3.0,27.4,양호,82.15,82.15
470,2023-03-21 13:00:00,경안천,12.7,7.8,503.0,11.7,3.4,3.1,30.5,양호,75.25,75.25
471,2023-03-21 14:00:00,경안천,13.1,8.0,503.0,12.0,3.4,3.1,34.5,양호,74.91,74.91
472,2023-03-21 15:00:00,경안천,13.0,8.3,502.0,12.6,3.7,3.3,52.7,양호,74.37,74.37
473,2023-03-21 16:00:00,경안천,14.2,8.2,503.0,12.5,3.3,3.4,48.2,양호,73.99,73.99
474,2023-03-21 17:00:00,경안천,14.5,8.3,502.0,12.7,3.3,3.3,50.4,양호,73.58,73.58
475,2023-03-21 18:00:00,경안천,15.3,8.3,503.0,12.9,3.1,3.4,51.3,양호,73.16,73.16
476,2023-03-21 19:00:00,경안천,15.2,8.2,504.0,12.7,3.0,3.2,52.2,양호,72.72,72.72
477,2023-03-21 20:00:00,경안천,14.9,8.2,503.0,12.8,3.2,3.2,48.6,양호,72.26,72.26
478,2023-03-21 21:00:00,경안천,14.6,8.2,503.0,12.7,3.2,3.1,47.9,양호,71.79,71.79
479,2023-03-21 22:00:00,경안천,14.0,8.1,503.0,12.4,3.4,3.0,42.3,양호,71.79,71.79
480,2023-03-21 23:00:00,경안천,13.7,8.0,503.0,12.2,3.7,2.9,43.6,양호,71.79,71.79
481,2023-03-22 00:00:00,경안천,13.5,8.0,503.0,12.1,3.9,2.8,46.2,양호,71.79,71.79
482,2023-03-22 01:00:00,경안천,13.2,8.0,503.0,12.2,4.0,3.0,47.3,양호,72.26,72.26
483,2023-03-22 02:00:00,경안천,13.0,8.0,503.0,12.2,4.1,2.9,47.8,양호,72.72,72.72
484,2023-03-22 03:00:00,경안천,12.8,7.8,504.0,11.9,4.2,2.9,46.6,양호,73.16,73.16
485,2023-03-22 04:00:00,경안천,12.7,7.8,504.0,11.6,4.2,2.8,47.0,양호,73.58,73.58
486,2023-03-22 05:00:00,경안천,12.5,7.8,504.0,11.6,4.2,2.8,48.0,양호,73.99,73.99
487,2023-03-22 06:00:00,경안천,12.4,7.7,504.0,11.5,4.1,2.9,48.3,양호,74.37,74.37
488,2023-03-22 07:00:00,경안천,12.3,7.7,503.0,11.5,4.3,2.9,50.0,양호,74.91,74.91
489,2023-03-22 08:00:00,경안천,12.1,7.7,504.0,11.5,4.5,3.0,52.0,양호,75.25,75.25
490,2023-03-22 09:00:00,경안천,12.4,7.7,505.0,11.4,4.1,3.0,47.2,양호,82.15,82.15
491,2023-03-22 10:00:00,경안천,12.9,7.9,505.0,11.4,4.1,3.0,45.2,양호,82.15,82.15
492,2023-03-22 11:00:00,경안천,,,,,,,,,,
493,2023-03-22 12:00:00,경안천,,,,,,,,,,
494,2023-03-22 13:00:00,경안천,,,,,,,,,,
495,2023-03-22 14:00:00,경안천,,,,,,,,,,
496,2023-03-22 15:00:00,경안천,14.6,8.6,499.0,14.2,4.1,3.5,61.7,양호,66.54,66.54
497,2023-03-22 16:00:00,경안천,15.2,8.7,499.0,14.4,3.9,3.5,65.4,양호,65.6,65.6
498,2023-03-22 17:00:00,경안천,15.6,8.7,501.0,14.4,3.9,3.6,70.2,양호,64.4,64.4
