no,m_date,loc,temp,ph,ec,do,toc,tn,tp,clola-a,g_rtwqi,rtwqi,rtwqi_n
1196,2023-04-20 19:00:00,안동댐하류,9.4,7.4,177.0,12.6,2.6,1.6909999999999998,0.004,6.8,우수,100.0,100.0
1197,2023-04-20 20:00:00,안동댐하류,9.2,7.4,177.0,12.6,2.6,1.696,0.005,6.4,우수,100.0,100.0
1198,2023-04-20 21:00:00,안동댐하류,9.3,7.4,177.0,12.7,2.6,1.712,0.005,6.6,우수,100.0,100.0
1199,2023-04-20 22:00:00,안동댐하류,9.4,7.4,177.0,12.7,2.6,1.669,0.005,6.5,우수,100.0,100.0
1200,2023-04-20 23:00:00,안동댐하류,9.5,7.4,177.0,12.7,2.6,1.666,0.006,6.4,우수,100.0,100.0
1201,2023-04-21 00:00:00,안동댐하류,9.4,7.4,177.0,12.7,2.6,2.01,0.006,6.1,우수,100.0,100.0
1202,2023-04-21 01:00:00,안동댐하류,9.4,7.4,177.0,12.7,2.6,1.842,0.006,6.2,우수,100.0,100.0
1203,2023-04-21 02:00:00,안동댐하류,9.4,7.4,177.0,12.7,2.5,1.644,0.006,6.3,우수,100.0,100.0
1204,2023-04-21 03:00:00,안동댐하류,9.4,7.4,176.0,12.7,2.5,1.63,0.006,6.3,우수,100.0,100.0
1205,2023-04-21 04:00:00,안동댐하류,9.4,7.4,176.0,12.8,2.5,1.636,0.005,5.9,우수,100.0,100.0
1206,2023-04-21 05:00:00,안동댐하류,9.4,7.4,176.0,12.8,2.5,1.635,0.006,5.6,우수,100.0,100.0
1207,2023-04-21 06:00:00,안동댐하류,9.4,7.4,176.0,12.8,2.5,1.594,0.006,5.5,우수,100.0,100.0
1208,2023-04-21 07:00:00,안동댐하류,9.5,7.4,176.0,12.8,2.5,1.561,0.005,5.3,우수,100.0,100.0
1209,2023-04-21 08:00:00,안동댐하류,9.8,7.4,177.0,12.9,2.5,1.626,0.006,5.0,우수,100.0,100.0
1210,2023-04-21 09:00:00,안동댐하류,10.2,7.5,177.0,12.9,2.5,1.673,0.006,5.3,우수,100.0,100.0
1211,2023-04-21 10:00:00,안동댐하류,10.0,7.5,177.0,12.9,2.7,1.631,0.007,5.5,우수,100.0,100.0
1212,2023-04-21 11:00:00,안동댐하류,9.6,7.5,176.0,12.9,2.5,1.582,0.007,4.9,우수,100.0,100.0
1213,2023-04-21 12:00:00,안동댐하류,8.6,7.4,176.0,12.8,2.5,1.597,0.006,5.1,우수,100.0,100.0
1214,2023-04-21 13:00:00,안동댐하류,8.0,7.4,176.0,12.6,2.5,1.629,0.006,5.0,우수,100.0,100.0
1215,2023-04-21 14:00:00,안동댐하류,7.4,7.3,175.0,12.5,2.5,1.626,0.006,5.1,우수,100.0,100.0
1216,2023-04-21 15:00:00,안동댐하류,7.6,7.4,175.0,12.5,2.5,1.6269999999999998,0.006,5.4,우수,100.0,100.0
1217,2023-04-21 16:00:00,안동댐하류,7.8,7.4,175.0,12.6,2.5,1.649,0.006,5.7,우수,100.0,100.0
1218,2023-04-21 17:00:00,안동댐하류,7.9,7.4,175.0,12.6,2.5,1.625,0.006,5.8,우수,100.0,100.0
1219,2023-04-21 18:00:00,안동댐하류,7.9,7.4,175.0,12.7,2.5,1.551,0.006,5.7,우수,100.0,100.0
1220,2023-04-21 19:00:00,안동댐하류,8.0,7.4,175.0,12.8,2.5,1.55,0.006,5.6,우수,100.0,100.0
1221,2023-04-21 20:00:00,안동댐하류,8.1,7.4,175.0,12.8,2.5,1.626,0.006,5.5,우수,100.0,100.0
1222,2023-04-21 21:00:00,안동댐하류,8.1,7.4,175.0,12.8,2.5,1.626,0.006,5.6,우수,100.0,100.0
1223,2023-04-21 22:00:00,안동댐하류,8.1,7.4,176.0,12.9,2.5,1.564,0.006,5.5,우수,100.0,100.0
1224,2023-04-21 23:00:00,안동댐하류,8.1,7.4,177.0,12.9,2.5,1.547,0.006,5.5,우수,100.0,100.0
1225,2023-04-22 00:00:00,안동댐하류,8.0,7.4,177.0,12.8,2.5,1.546,0.006,5.8,우수,100.0,100.0
1226,2023-04-22 01:00:00,안동댐하류,7.9,7.4,177.0,12.8,2.5,1.5419999999999998,0.005,5.9,우수,100.0,100.0
1227,2023-04-22 02:00:00,안동댐하류,8.0,7.4,177.0,12.9,2.4,1.561,0.005,5.4,우수,100.0,100.0
1228,2023-04-22 03:00:00,안동댐하류,8.1,7.4,177.0,13.0,2.5,1.581,0.006,5.4,우수,100.0,100.0
1229,2023-04-22 04:00:00,안동댐하류,8.1,7.4,177.0,13.0,2.5,1.558,0.006,5.2,우수,100.0,100.0
1230,2023-04-22 05:00:00,안동댐하류,8.1,7.4,177.0,13.0,2.5,1.526,0.006,5.6,우수,100.0,100.0
1231,2023-04-22 06:00:00,안동댐하류,8.1,7.4,177.0,13.0,2.4,1.523,0.006,5.2,우수,100.0,100.0
1232,2023-04-22 07:00:00,안동댐하류,7.8,7.4,177.0,12.9,2.5,1.511,0.006,5.2,우수,100.0,100.0
1233,2023-04-22 08:00:00,안동댐하류,7.6,7.4,177.0,12.7,2.5,1.479,0.006,5.9,우수,100.0,100.0
1234,2023-04-22 09:00:00,안동댐하류,7.2,7.3,177.0,12.6,2.5,1.46,0.006,5.3,우수,100.0,100.0
1235,2023-04-22 10:00:00,안동댐하류,7.1,7.3,177.0,12.6,2.5,1.477,0.005,4.7,우수,100.0,100.0
1236,2023-04-22 11:00:00,안동댐하류,7.1,7.3,177.0,12.6,2.4,1.527,0.006,4.4,우수,100.0,100.0
1237,2023-04-22 12:00:00,안동댐하류,7.2,7.3,177.0,12.6,2.5,1.548,0.006,4.4,우수,100.0,100.0
1238,2023-04-22 13:00:00,안동댐하류,7.4,7.3,177.0,12.6,2.4,1.529,0.006,4.6,우수,100.0,100.0
1239,2023-04-22 14:00:00,안동댐하류,8.1,7.4,177.0,12.8,2.4,1.54,0.006,4.2,우수,100.0,100.0
1240,2023-04-22 15:00:00,안동댐하류,8.4,7.4,177.0,12.9,2.5,1.54,0.006,4.5,우수,100.0,100.0
1241,2023-04-22 16:00:00,안동댐하류,8.4,7.4,177.0,12.9,2.4,1.5019999999999998,0.006,5.2,우수,100.0,100.0
1242,2023-04-22 17:00:00,안동댐하류,8.5,7.4,177.0,13.0,2.5,1.455,0.006,5.9,우수,100.0,100.0
1243,2023-04-22 18:00:00,안동댐하류,8.3,7.4,177.0,13.0,2.5,1.4680000000000002,0.006,5.7,우수,100.0,100.0
1244,2023-04-22 19:00:00,안동댐하류,8.4,7.4,177.0,13.0,2.5,1.503,0.005,5.9,우수,100.0,100.0
1245,2023-04-22 20:00:00,안동댐하류,8.3,7.4,177.0,13.0,2.4,1.511,0.005,5.8,우수,100.0,100.0
1246,2023-04-22 21:00:00,안동댐하류,8.2,7.4,177.0,13.0,2.4,1.518,0.005,5.7,우수,100.0,100.0
1247,2023-04-22 22:00:00,안동댐하류,8.3,7.4,177.0,13.0,2.5,1.501,0.005,5.7,우수,100.0,100.0
1248,2023-04-22 23:00:00,안동댐하류,8.2,7.4,177.0,13.0,2.4,1.453,0.005,5.6,우수,100.0,100.0
1249,2023-04-23 00:00:00,안동댐하류,8.2,7.4,177.0,13.1,2.4,1.4269999999999998,0.005,5.3,우수,100.0,100.0
1250,2023-04-23 01:00:00,안동댐하류,8.2,7.4,177.0,13.2,2.4,1.467,0.005,5.5,우수,100.0,100.0
1251,2023-04-23 02:00:00,안동댐하류,8.2,7.4,177.0,13.2,2.4,1.484,0.005,5.5,우수,100.0,100.0
1252,2023-04-23 03:00:00,안동댐하류,8.1,7.4,177.0,13.2,2.4,1.461,0.005,5.5,우수,100.0,100.0
1253,2023-04-23 04:00:00,안동댐하류,8.1,7.4,177.0,13.3,2.4,1.472,0.005,5.4,우수,100.0,100.0
1254,2023-04-23 05:00:00,안동댐하류,8.0,7.4,177.0,13.3,2.4,1.494,0.006,5.1,우수,100.0,100.0
1255,2023-04-23 06:00:00,안동댐하류,7.9,7.4,177.0,13.2,2.4,1.4980000000000002,0.006,5.1,우수,100.0,100.0
1256,2023-04-23 07:00:00,안동댐하류,7.9,7.4,177.0,13.2,2.5,1.467,0.006,4.8,우수,100.0,100.0
1257,2023-04-23 08:00:00,안동댐하류,7.6,7.4,177.0,13.0,2.4,1.4269999999999998,0.006,5.4,우수,100.0,100.0
1258,2023-04-23 09:00:00,안동댐하류,7.4,7.3,177.0,12.9,2.4,1.415,0.005,5.2,우수,100.0,100.0
1259,2023-04-23 10:00:00,안동댐하류,7.2,7.3,177.0,12.8,2.3,1.009,0.005,4.7,우수,100.0,100.0
1260,2023-04-23 11:00:00,안동댐하류,7.3,7.3,177.0,12.8,2.4,0.7559999999999999,0.005,4.5,우수,100.0,100.0
1261,2023-04-23 12:00:00,안동댐하류,7.4,7.3,177.0,12.8,2.4,1.238,0.006,4.7,우수,100.0,100.0
1262,2023-04-23 13:00:00,안동댐하류,7.5,7.3,177.0,12.8,2.4,1.717,0.006,4.8,우수,100.0,100.0
1263,2023-04-23 14:00:00,안동댐하류,7.6,7.3,177.0,12.8,2.4,2.532,0.006,4.7,우수,100.0,100.0
1264,2023-04-23 15:00:00,안동댐하류,7.6,7.3,177.0,12.9,2.6,2.69,0.006,4.5,우수,100.0,100.0
1265,2023-04-23 16:00:00,안동댐하류,7.9,7.3,177.0,12.9,2.5,2.369,0.006,5.0,우수,100.0,100.0
1266,2023-04-23 17:00:00,안동댐하류,8.6,7.4,177.0,13.1,2.6,1.721,0.006,5.4,우수,100.0,100.0
1267,2023-04-23 18:00:00,안동댐하류,8.6,7.4,177.0,13.1,2.6,1.445,0.006,5.6,우수,100.0,100.0
1268,2023-04-23 19:00:00,안동댐하류,8.4,7.4,177.0,13.1,2.5,1.399,0.006,5.8,우수,100.0,100.0
1269,2023-04-23 20:00:00,안동댐하류,8.5,7.4,177.0,13.2,2.5,1.4169999999999998,0.006,5.6,우수,100.0,100.0
1270,2023-04-23 21:00:00,안동댐하류,8.6,7.4,177.0,13.2,2.4,1.44,0.005,5.8,우수,100.0,100.0
1271,2023-04-23 22:00:00,안동댐하류,8.6,7.4,177.0,13.2,2.4,1.432,0.006,5.8,우수,100.0,100.0
1272,2023-04-23 23:00:00,안동댐하류,8.5,7.4,177.0,13.2,2.4,1.432,0.006,5.5,우수,100.0,100.0
1273,2023-04-24 00:00:00,안동댐하류,8.4,7.4,177.0,13.3,2.4,1.431,0.006,5.5,우수,100.0,100.0
1274,2023-04-24 01:00:00,안동댐하류,8.4,7.4,177.0,13.3,2.3,1.44,0.005,5.7,우수,100.0,100.0
1275,2023-04-24 02:00:00,안동댐하류,8.4,7.4,177.0,13.3,2.4,1.449,0.005,5.6,우수,100.0,100.0
1276,2023-04-24 03:00:00,안동댐하류,8.4,7.4,177.0,13.3,2.4,1.443,0.006,5.4,우수,100.0,100.0
1277,2023-04-24 04:00:00,안동댐하류,8.4,7.4,177.0,13.3,2.3,1.414,0.006,5.6,우수,100.0,100.0
1278,2023-04-24 05:00:00,안동댐하류,8.3,7.4,177.0,13.3,2.4,1.415,0.006,5.4,우수,100.0,100.0
1279,2023-04-24 06:00:00,안동댐하류,8.3,7.4,177.0,13.4,2.3,1.403,0.005,5.2,우수,100.0,100.0
1280,2023-04-24 07:00:00,안동댐하류,8.3,7.4,177.0,13.4,2.4,1.369,0.005,5.7,우수,100.0,100.0
1281,2023-04-24 08:00:00,안동댐하류,8.3,7.4,177.0,13.4,2.4,1.401,0.005,5.3,우수,100.0,100.0
1282,2023-04-24 09:00:00,안동댐하류,8.2,7.4,177.0,13.4,2.5,1.4409999999999998,0.005,4.4,우수,100.0,100.0
1283,2023-04-24 10:00:00,안동댐하류,8.2,7.4,177.0,13.4,2.4,1.436,0.006,4.2,우수,100.0,100.0
1284,2023-04-24 11:00:00,안동댐하류,8.2,7.4,177.0,13.4,2.3,1.4269999999999998,0.006,4.0,우수,100.0,100.0
1285,2023-04-24 12:00:00,안동댐하류,8.2,7.4,177.0,13.4,2.4,1.443,0.006,4.3,우수,100.0,100.0
1286,2023-04-24 13:00:00,안동댐하류,8.2,7.4,177.0,13.4,2.3,1.481,0.006,4.5,우수,100.0,100.0
1287,2023-04-24 14:00:00,안동댐하류,8.1,7.4,177.0,13.4,2.4,1.445,0.006,4.4,우수,100.0,100.0
1288,2023-04-24 15:00:00,안동댐하류,8.1,7.4,177.0,13.4,2.3,1.409,0.006,4.7,우수,100.0,100.0
1289,2023-04-24 16:00:00,안동댐하류,8.1,7.4,177.0,13.4,2.3,1.469,0.006,5.1,우수,100.0,100.0
1290,2023-04-24 17:00:00,안동댐하류,8.1,7.4,177.0,13.4,2.3,1.507,0.006,5.4,우수,100.0,100.0
1291,2023-04-24 18:00:00,안동댐하류,8.1,7.4,177.0,13.4,2.4,1.473,0.006,5.5,우수,100.0,100.0
1292,2023-04-24 19:00:00,안동댐하류,8.1,7.4,177.0,13.4,2.4,1.4369999999999998,0.005,5.5,우수,100.0,100.0
1293,2023-04-24 20:00:00,안동댐하류,8.1,7.4,177.0,13.4,2.3,1.469,0.006,5.8,우수,100.0,100.0
1294,2023-04-24 21:00:00,안동댐하류,8.1,7.4,177.0,13.4,2.4,1.466,0.006,5.5,우수,100.0,100.0
1295,2023-04-24 22:00:00,안동댐하류,8.1,7.4,177.0,13.4,2.5,1.422,0.006,5.5,우수,100.0,100.0
1296,2023-04-24 23:00:00,안동댐하류,8.0,7.4,177.0,13.4,2.4,1.4340000000000002,0.005,5.7,우수,100.0,100.0
1297,2023-04-25 00:00:00,안동댐하류,8.0,7.4,177.0,13.3,2.3,1.476,0.005,5.3,우수,100.0,100.0
1298,2023-04-25 01:00:00,안동댐하류,8.0,7.4,177.0,13.3,2.3,1.494,0.006,5.1,우수,100.0,100.0
1299,2023-04-25 02:00:00,안동댐하류,7.5,7.3,178.0,13.0,2.4,1.499,0.006,4.8,우수,100.0,100.0
1300,2023-04-25 03:00:00,안동댐하류,7.1,7.3,178.0,12.9,2.4,1.521,0.005,5.1,우수,100.0,100.0
1301,2023-04-25 04:00:00,안동댐하류,6.9,7.3,177.0,12.9,2.4,1.544,0.005,5.4,우수,100.0,100.0
1302,2023-04-25 05:00:00,안동댐하류,7.0,7.3,177.0,12.8,2.3,1.537,0.005,5.3,우수,100.0,100.0
1303,2023-04-25 06:00:00,안동댐하류,7.0,7.3,177.0,12.9,2.4,1.515,0.005,5.0,우수,100.0,100.0
1304,2023-04-25 07:00:00,안동댐하류,7.1,7.3,177.0,12.9,2.4,1.521,0.005,5.5,우수,100.0,100.0
1305,2023-04-25 08:00:00,안동댐하류,7.1,7.3,177.0,12.9,2.2,1.517,0.006,5.3,우수,100.0,100.0
1306,2023-04-25 09:00:00,안동댐하류,7.1,7.3,177.0,12.9,2.3,1.4880000000000002,0.006,4.5,우수,100.0,100.0
1307,2023-04-25 10:00:00,안동댐하류,7.1,7.3,177.0,12.9,2.3,1.496,0.006,4.5,우수,100.0,100.0
1308,2023-04-25 11:00:00,안동댐하류,7.1,7.3,177.0,12.9,2.3,1.556,0.003,4.5,우수,100.0,100.0
1309,2023-04-25 12:00:00,안동댐하류,,,,,,,,3.1,,,
1310,2023-04-25 13:00:00,안동댐하류,7.2,7.3,177.0,12.9,,,,4.0,우수,100.0,100.0
1311,2023-04-25 14:00:00,안동댐하류,7.2,7.3,177.0,12.9,,,,3.8,우수,100.0,100.0
1312,2023-04-25 15:00:00,안동댐하류,7.2,7.3,177.0,12.9,2.3,1.72,0.009,3.7,우수,100.0,100.0
1313,2023-04-25 16:00:00,안동댐하류,7.3,7.3,177.0,13.0,2.2,1.669,0.009,3.5,우수,100.0,100.0
1314,2023-04-25 17:00:00,안동댐하류,7.3,7.3,177.0,13.0,2.3,1.6,0.008,3.6,우수,100.0,100.0
1315,2023-04-25 18:00:00,안동댐하류,7.3,7.3,177.0,13.0,2.3,1.639,0.007,3.8,우수,100.0,100.0
1316,2023-04-25 19:00:00,안동댐하류,7.4,7.3,177.0,13.0,2.3,1.661,0.007,4.4,우수,100.0,100.0
1317,2023-04-25 20:00:00,안동댐하류,7.4,7.3,177.0,13.0,2.2,1.612,0.007,4.6,우수,100.0,100.0
1318,2023-04-25 21:00:00,안동댐하류,7.4,7.3,177.0,13.0,2.2,1.601,0.007,4.4,우수,100.0,100.0
1319,2023-04-25 22:00:00,안동댐하류,7.5,7.3,177.0,13.0,2.3,1.621,0.007,4.4,우수,100.0,100.0
1320,2023-04-25 23:00:00,안동댐하류,7.6,7.3,177.0,13.1,2.3,1.621,0.007,4.0,우수,100.0,100.0
1321,2023-04-26 00:00:00,안동댐하류,7.6,7.3,177.0,13.1,2.3,1.6130000000000002,0.007,3.6,우수,100.0,100.0
1322,2023-04-26 01:00:00,안동댐하류,7.6,7.3,177.0,13.1,2.2,1.656,0.007,3.6,우수,100.0,100.0
1323,2023-04-26 02:00:00,안동댐하류,7.6,7.3,177.0,13.1,2.3,1.683,0.007,3.6,우수,100.0,100.0
1324,2023-04-26 03:00:00,안동댐하류,7.6,7.3,177.0,13.1,2.3,1.6230000000000002,0.006,3.9,우수,100.0,100.0
1325,2023-04-26 04:00:00,안동댐하류,7.7,7.3,177.0,13.1,2.3,1.594,0.007,3.1,우수,100.0,100.0
1326,2023-04-26 05:00:00,안동댐하류,7.8,7.3,177.0,13.1,2.3,1.589,0.007,3.0,우수,100.0,100.0
1327,2023-04-26 06:00:00,안동댐하류,7.9,7.3,177.0,13.2,2.2,1.58,0.007,3.2,우수,100.0,100.0
1328,2023-04-26 07:00:00,안동댐하류,8.0,7.3,177.0,13.2,2.3,1.579,0.007,3.2,우수,100.0,100.0
1329,2023-04-26 08:00:00,안동댐하류,8.0,7.3,177.0,13.2,2.2,1.543,0.007,3.4,우수,100.0,100.0
1330,2023-04-26 09:00:00,안동댐하류,8.1,7.4,177.0,13.3,2.2,1.541,0.007,3.0,우수,100.0,100.0
1331,2023-04-26 10:00:00,안동댐하류,8.1,7.4,177.0,13.3,2.2,1.598,0.007,3.1,우수,100.0,100.0
1332,2023-04-26 11:00:00,안동댐하류,8.1,7.4,177.0,13.3,2.3,1.62,0.007,3.1,우수,100.0,100.0
1333,2023-04-26 12:00:00,안동댐하류,8.1,7.4,177.0,13.3,2.2,1.182,0.006,2.9,우수,100.0,100.0
1334,2023-04-26 13:00:00,안동댐하류,8.1,7.4,177.0,13.3,2.2,1.4269999999999998,0.006,3.0,우수,100.0,100.0
1335,2023-04-26 14:00:00,안동댐하류,8.1,7.4,177.0,13.3,2.2,1.639,0.006,3.0,우수,100.0,100.0
1336,2023-04-26 15:00:00,안동댐하류,7.7,7.4,177.0,13.5,2.2,2.239,0.007,3.1,우수,100.0,100.0
1337,2023-04-26 16:00:00,안동댐하류,7.4,7.3,177.0,13.8,2.3,2.649,0.007,3.3,우수,100.0,100.0
1338,2023-04-26 17:00:00,안동댐하류,7.5,7.3,177.0,13.8,2.2,1.959,0.007,3.4,우수,100.0,100.0
1339,2023-04-26 18:00:00,안동댐하류,7.6,7.3,177.0,13.9,2.2,1.585,0.007,4.3,우수,100.0,100.0
1340,2023-04-26 19:00:00,안동댐하류,7.6,7.3,177.0,13.9,2.3,1.545,0.007,4.5,우수,100.0,100.0
1341,2023-04-26 20:00:00,안동댐하류,7.6,7.3,177.0,13.9,2.2,1.5219999999999998,0.007,4.6,우수,100.0,100.0
1342,2023-04-26 21:00:00,안동댐하류,7.7,7.4,177.0,14.0,2.2,1.55,0.007,4.6,우수,100.0,100.0
1343,2023-04-26 22:00:00,안동댐하류,7.7,7.4,177.0,14.0,2.2,1.54,0.007,4.5,우수,100.0,100.0
1344,2023-04-26 23:00:00,안동댐하류,7.6,7.4,177.0,14.0,2.2,1.4880000000000002,0.007,4.6,우수,100.0,100.0
1345,2023-04-27 00:00:00,안동댐하류,7.6,7.3,177.0,14.0,2.2,1.509,0.007,4.5,우수,100.0,100.0
1346,2023-04-27 01:00:00,안동댐하류,7.6,7.4,177.0,14.0,2.2,1.523,0.007,4.4,우수,100.0,100.0
1347,2023-04-27 02:00:00,안동댐하류,7.6,7.4,177.0,14.0,2.2,1.432,0.007,4.4,우수,100.0,100.0
1348,2023-04-27 03:00:00,안동댐하류,7.6,7.4,177.0,14.0,2.3,1.444,0.007,4.4,우수,100.0,100.0
1349,2023-04-27 04:00:00,안동댐하류,7.6,7.4,177.0,14.0,2.3,1.535,0.007,4.5,우수,100.0,100.0
1350,2023-04-27 05:00:00,안동댐하류,7.6,7.4,177.0,14.0,2.2,1.534,0.007,4.5,우수,100.0,100.0
1351,2023-04-27 06:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.3,1.483,0.007,4.2,우수,100.0,100.0
1352,2023-04-27 07:00:00,안동댐하류,7.5,7.4,177.0,14.0,2.2,1.493,0.007,4.2,우수,100.0,100.0
1353,2023-04-27 08:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.3,1.5119999999999998,0.007,3.0,우수,100.0,100.0
1354,2023-04-27 09:00:00,안동댐하류,7.6,7.4,177.0,14.1,2.2,1.481,0.007,2.9,우수,100.0,100.0
1355,2023-04-27 10:00:00,안동댐하류,7.6,7.4,177.0,14.2,2.3,1.48,0.007,2.9,우수,100.0,100.0
1356,2023-04-27 11:00:00,안동댐하류,7.6,7.4,177.0,14.2,2.3,1.5019999999999998,0.006,3.1,우수,100.0,100.0
1357,2023-04-27 12:00:00,안동댐하류,7.5,7.4,177.0,14.2,2.2,1.513,0.006,3.1,우수,100.0,100.0
1358,2023-04-27 13:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.3,1.517,0.006,3.2,우수,100.0,100.0
1359,2023-04-27 14:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.3,1.509,0.006,3.3,우수,100.0,100.0
1360,2023-04-27 15:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.3,1.477,0.007,3.6,우수,100.0,100.0
1361,2023-04-27 16:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.2,1.44,0.007,3.5,우수,100.0,100.0
1362,2023-04-27 17:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.2,1.462,0.007,3.8,우수,100.0,100.0
1363,2023-04-27 18:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.2,1.527,0.007,4.3,우수,100.0,100.0
1364,2023-04-27 19:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.2,1.518,0.007,4.6,우수,100.0,100.0
1365,2023-04-27 20:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.2,1.477,0.006,4.7,우수,100.0,100.0
1366,2023-04-27 21:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.2,1.436,0.006,4.8,우수,100.0,100.0
1367,2023-04-27 22:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.2,1.379,0.006,4.6,우수,100.0,100.0
1368,2023-04-27 23:00:00,안동댐하류,7.4,7.4,177.0,14.1,2.2,1.393,0.006,4.8,우수,100.0,100.0
1369,2023-04-28 00:00:00,안동댐하류,7.4,7.4,177.0,14.1,2.2,1.446,0.006,4.5,우수,100.0,100.0
1370,2023-04-28 01:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.2,1.46,0.006,4.6,우수,100.0,100.0
1371,2023-04-28 02:00:00,안동댐하류,7.5,7.4,177.0,14.1,2.2,1.453,0.006,4.7,우수,100.0,100.0
1372,2023-04-28 03:00:00,안동댐하류,7.2,7.4,177.0,13.9,2.2,1.4280000000000002,0.006,4.3,우수,100.0,100.0
1373,2023-04-28 04:00:00,안동댐하류,6.8,7.3,177.0,13.6,2.2,1.423,0.006,4.2,우수,100.0,100.0
1374,2023-04-28 05:00:00,안동댐하류,6.8,7.3,177.0,13.6,2.2,1.4340000000000002,0.006,4.0,우수,100.0,100.0
1375,2023-04-28 06:00:00,안동댐하류,6.8,7.3,177.0,13.6,2.3,1.42,0.006,3.5,우수,100.0,100.0
1376,2023-04-28 07:00:00,안동댐하류,6.8,7.3,177.0,13.6,2.3,1.4340000000000002,0.006,3.4,우수,100.0,100.0
1377,2023-04-28 08:00:00,안동댐하류,6.9,7.3,177.0,13.6,2.3,1.4580000000000002,0.006,3.3,우수,100.0,100.0
1378,2023-04-28 09:00:00,안동댐하류,6.9,7.3,177.0,13.6,2.3,1.456,0.006,3.1,우수,100.0,100.0
1379,2023-04-28 10:00:00,안동댐하류,7.0,7.3,177.0,13.6,2.2,1.467,0.006,3.1,우수,100.0,100.0
1380,2023-04-28 11:00:00,안동댐하류,7.1,7.3,177.0,13.6,2.3,1.509,0.006,3.0,우수,100.0,100.0
1381,2023-04-28 12:00:00,안동댐하류,7.1,7.3,177.0,13.6,2.2,1.561,0.006,3.0,우수,100.0,100.0
1382,2023-04-28 13:00:00,안동댐하류,,,,,,1.575,0.006,2.5,,100.0,100.0
1383,2023-04-28 14:00:00,안동댐하류,,,,,,,,3.1,,,
1384,2023-04-28 15:00:00,안동댐하류,,,,,,,,3.5,,,
1385,2023-04-28 16:00:00,안동댐하류,,,,,,,,3.3,,,
1386,2023-04-28 17:00:00,안동댐하류,,,,,,,,3.4,,,
1387,2023-04-28 18:00:00,안동댐하류,,,,,,,,3.8,,,
1388,2023-04-28 19:00:00,안동댐하류,10.5,7.4,177.0,11.8,2.2,1.611,0.007,3.9,우수,100.0,100.0
1389,2023-04-28 20:00:00,안동댐하류,10.4,7.4,177.0,10.3,2.2,1.597,0.007,4.1,우수,100.0,100.0
1390,2023-04-28 21:00:00,안동댐하류,10.2,7.4,177.0,6.6,2.2,1.4980000000000002,0.007,4.6,우수,91.63,91.63
1391,2023-04-28 22:00:00,안동댐하류,10.1,7.4,177.0,2.9,2.2,1.486,0.007,4.3,우수,90.75,90.75
1392,2023-04-28 23:00:00,안동댐하류,10.2,7.4,177.0,1.2,2.3,1.5219999999999998,0.006,4.1,우수,86.73,86.73
1393,2023-04-29 00:00:00,안동댐하류,10.2,7.5,177.0,,2.3,1.507,0.006,4.5,우수,86.41,86.41
1394,2023-04-29 01:00:00,안동댐하류,10.0,7.5,177.0,,2.2,1.494,0.006,4.9,우수,87.09,87.09
1395,2023-04-29 02:00:00,안동댐하류,9.9,7.5,177.0,,2.2,1.508,0.006,4.4,우수,87.79,87.79
1396,2023-04-29 03:00:00,안동댐하류,10.0,7.5,177.0,,2.2,1.543,0.006,4.5,우수,88.45,88.45
1397,2023-04-29 04:00:00,안동댐하류,10.1,7.6,177.0,,2.2,1.561,0.006,4.5,우수,88.8,88.8
1398,2023-04-29 05:00:00,안동댐하류,10.2,7.6,177.0,,2.2,1.5719999999999998,0.006,4.2,우수,89.13,89.13
1399,2023-04-29 06:00:00,안동댐하류,10.3,7.6,177.0,,2.2,1.5630000000000002,0.006,4.0,우수,89.45,89.45
1400,2023-04-29 07:00:00,안동댐하류,9.3,7.6,177.0,,2.2,1.551,0.006,3.7,우수,89.44,89.44
1401,2023-04-29 08:00:00,안동댐하류,7.8,7.6,177.0,,2.2,1.571,0.007,3.4,우수,89.43,89.43
1402,2023-04-29 09:00:00,안동댐하류,7.4,7.6,177.0,,2.2,1.545,0.007,3.4,우수,89.57,89.57
1403,2023-04-29 10:00:00,안동댐하류,7.4,7.6,177.0,,2.2,1.537,0.007,3.5,우수,90.44,90.44
1404,2023-04-29 11:00:00,안동댐하류,7.5,7.6,177.0,,2.2,1.597,0.007,3.5,우수,100.0,100.0
1405,2023-04-29 12:00:00,안동댐하류,7.8,7.6,177.0,,2.2,1.628,0.007,3.6,우수,100.0,100.0
1406,2023-04-29 13:00:00,안동댐하류,7.9,7.6,177.0,,2.2,2.114,0.006,3.4,우수,100.0,100.0
1407,2023-04-29 14:00:00,안동댐하류,8.0,7.6,176.0,,2.1,2.345,0.007,3.3,우수,100.0,100.0
